chrom	length	bases	mean	min	max
TE_00001504#DNA/Helitron	11094	773825	69.75	0	1619
TE_00001505#DNA/DTM	1293	17984	13.91	1	31
TE_00001506#DNA/DTT	3912	57440	14.68	0	247
TE_00001507#DNA/DTC	4740	167677	35.37	5	255
TE_00001508#DNA/DTM	1657	8576	5.18	0	84
TE_00001509#DNA/Helitron	6094	437915	71.86	0	384
TE_00001510#DNA/Helitron	5086	327337	64.36	0	420
TE_00001511#DNA/DTT	2288	511689	223.64	0	5639
TE_00001512#DNA/Helitron	7154	196031	27.40	1	345
TE_00001513#DNA/DTT	1165	5992	5.14	0	11
TE_00001514#DNA/Helitron	4451	278450	62.56	1	252
TE_00001515#DNA/DTT	2805	2040490	727.45	2	6702
TE_00001516#DNA/DTM	969	14232	14.69	0	138
TE_00001517#DNA/DTM	1233	37257	30.22	0	114
TE_00001518#DNA/DTH	1291	25419	19.69	0	74
TE_00001519#DNA/DTH	1023	37658	36.81	1	172
TE_00001520_INT#LTR/Copia	4698	1194569	254.27	0	784
TE_00001521_INT#LTR/Copia	3418	8074347	2362.30	5	7634
TE_00001522_INT#LTR/Gypsy	1220	4224961	3463.08	0	4682
TE_00001523_LTR#LTR/unknown	576	16768	29.11	7	85
TE_00001524_INT#LTR/Gypsy	109	408	3.74	1	5
TE_00001525_LTR#LTR/Gypsy	608	6672059	10973.78	5	16054
TE_00001526_INT#LTR/Copia	5127	426250	83.14	5	446
TE_00001527_INT#LTR/unknown	2735	163487	59.78	0	406
TE_00001528_INT#LTR/Copia	249	364202	1462.66	0	7029
TE_00001529#DNA/DTC	170	22637	133.16	10	413
TE_00001530_INT#LTR/Gypsy	110	7975	72.50	0	116
TE_00001531_INT#LTR/Copia	4756	450479	94.72	5	222
TE_00001532_LTR#LTR/unknown	4204	971977	231.20	5	1760
TE_00001533#DNA/DTH	980	17048	17.40	1	48
TE_00001534#DNA/DTH	2670	1021316	382.52	2	1110
TE_00001535#DNA/DTC	4047	101032	24.96	0	724
TE_00001536#DNA/DTM	1909	12183	6.38	2	35
TE_00001537#MITE/DTM	270	170	0.63	0	1
TE_00001538_LTR#LTR/Copia	202	2045	10.12	4	16
TE_00001539_INT#LTR/Gypsy	405	583198	1440.00	1	2265
TE_00001540#DNA/DTT	2010	37835	18.82	0	57
TE_00001541#DNA/DTT	661	362751	548.79	19	2444
TE_00001542_INT#LTR/Copia	3373	3974903	1178.45	0	4933
TE_00001543#DNA/DTM	1087	21248	19.55	0	65
TE_00001544#DNA/DTT	1288	152009	118.02	0	370
TE_00001545_INT#LTR/Gypsy	1241	4804508	3871.48	2	7677
TE_00001546#MITE/DTA	525	49168	93.65	4	146
TE_00001547_INT#LTR/unknown	438	488319	1114.88	0	2454
TE_00001548_INT#LTR/Copia	4719	189344	40.12	0	295
TE_00001549_INT#LTR/Gypsy	4255	22092892	5192.22	49	15674
TE_00001550#DNA/Helitron	1663	16192	9.74	2	35
TE_00001551_INT#LTR/Copia	3425	3691592	1077.84	1	4420
TE_00001552_INT#LTR/Gypsy	269	3763	13.99	0	29
TE_00001553_LTR#LTR/Gypsy	361	2319	6.42	3	14
TE_00001554#MITE/DTT	274	9420	34.38	0	127
TE_00001555_LTR#LTR/Copia	490	22266	45.44	16	115
TE_00001556#DNA/DTC	381	66514	174.58	5	275
TE_00001557#MITE/DTT	237	4950	20.89	2	72
TE_00001558#MITE/DTT	113	7144	63.22	1	329
TE_00001559_LTR#LTR/unknown	4919	1870617	380.28	1	1450
TE_00001560#MITE/DTM	511	420372	822.65	45	2216
TE_00001561#DNA/DTT	4613	154967	33.59	0	171
TE_00001562_LTR#LTR/Copia	1667	36663681	21993.81	4370	29722
TE_00001563#DNA/DTM	1483	59243	39.95	3	270
TE_00001564#DNA/Helitron	6792	121767	17.93	0	128
TE_00001565#DNA/DTT	4164	66480	15.97	0	136
TE_00001566#MITE/DTT	144	22417	155.67	0	274
TE_00001567_INT#LTR/Copia	2613	4186428	1602.15	9	7944
TE_00001568_LTR#LTR/unknown	4129	2789033	675.47	5	6618
TE_00001569#DNA/DTC	4236	164128	38.75	1	112
TE_00001570_INT#LTR/unknown	236	10313	43.70	0	88
TE_00001571_INT#LTR/Copia	2683	3441673	1282.77	0	3907
TE_00001572#MITE/DTT	160	5270	32.94	7	69
TE_00001573_LTR#LTR/unknown	1107	2963867	2677.39	41	3807
TE_00001574_LTR#LTR/Copia	193	4136	21.43	12	25
TE_00001575#MITE/DTT	115	17297	150.41	8	438
TE_00001576#DNA/DTT	2576	180722	70.16	0	3095
TE_00001577#MITE/DTT	89	710	7.98	1	16
TE_00001578#DNA/DTT	1314	123364	93.88	0	1247
TE_00001579_LTR#LTR/Gypsy	617	28371	45.98	7	77
TE_00001580_INT#LTR/Copia	6403	4704009	734.66	1	2927
TE_00001581#DNA/DTH	932	48931	52.50	2	115
TE_00001582#MITE/DTT	266	25092	94.33	0	212
TE_00001583_LTR#LTR/Gypsy	4108	6130160	1492.25	55	3999
TE_00001584#DNA/DTA	653	20517	31.42	0	179
TE_00001585_LTR#LTR/unknown	4140	3251412	785.37	6	3982
TE_00001586#DNA/DTC	982	7711	7.85	2	20
TE_00001587_INT#LTR/unknown	678	466887	688.62	0	2224
TE_00001588_INT#LTR/unknown	5878	177880	30.26	1	155
TE_00001589_INT#LTR/Gypsy	4503	5076691	1127.40	2	3346
TE_00001590#DNA/DTT	651	52162	80.13	1	217
TE_00001591_LTR#LTR/Gypsy	1088	277047	254.64	15	1015
TE_00001592#DNA/DTA	1041	16994	16.32	1	52
TE_00001593#DNA/Helitron	1096	27287	24.90	0	64
TE_00001594_LTR#LTR/unknown	80	6613	82.66	14	119
TE_00001595#MITE/DTT	142	188519	1327.60	33	2868
TE_00001596#DNA/DTT	3024	25220	8.34	0	61
TE_00001597#DNA/DTT	2105	25761	12.24	0	105
TE_00001598_INT#LTR/Gypsy	1958	458878	234.36	25	320
TE_00001599#DNA/DTT	1409	3005941	2133.39	49	4792
TE_00001600#DNA/DTM	4749	103645	21.82	2	104
TE_00001601#DNA/DTC	1633	23151	14.18	0	59
TE_00001602#DNA/DTC	3019	45171	14.96	0	233
TE_00001603_INT#LTR/Gypsy	418	441660	1056.60	18	1907
TE_00001604#DNA/DTM	1130	17501	15.49	0	102
TE_00001605_LTR#LTR/Gypsy	512	2154243	4207.51	7	15244
TE_00001606#DNA/DTC	1159	462088	398.70	6	917
TE_00001607#DNA/Helitron	9415	502119	53.33	0	649
TE_00001608#MITE/DTT	118	37091	314.33	0	996
TE_00001609#MITE/DTT	224	395474	1765.51	22	4213
TE_00001610_LTR#LTR/unknown	4369	2831951	648.19	16	3963
TE_00001611_INT#LTR/Copia	4693	184008	39.21	5	153
TE_00001612_INT#LTR/unknown	4146	202952	48.95	2	137
TE_00001613_LTR#LTR/unknown	4151	4798484	1155.98	16	6235
TE_00001614_INT#LTR/Gypsy	4347	5064022	1164.95	0	5568
TE_00001615_INT#LTR/Gypsy	313	634759	2027.98	0	3345
TE_00001616_LTR#LTR/unknown	4012	6294950	1569.03	13	8734
TE_00001617_LTR#LTR/Gypsy	501	1298971	2592.76	16	7903
TE_00001618#DNA/Helitron	4791	123181	25.71	1	276
TE_00001619#DNA/DTM	1676	28718	17.13	0	364
TE_00001620_LTR#LTR/Gypsy	1120	1217157	1086.75	153	2507
TE_00001621#MITE/DTA	580	21588	37.22	3	81
TE_00001622#DNA/Helitron	7842	395414	50.42	0	417
TE_00001623_INT#LTR/Gypsy	312	169656	543.77	11	966
TE_00001624#MITE/DTT	210	19351	92.15	1	376
TE_00001625_INT#LTR/Gypsy	1875	1866913	995.69	0	2159
TE_00001626#DNA/DTT	460	3494	7.60	1	31
TE_00001627_LTR#LTR/unknown	4163	2785641	669.14	11	5431
TE_00001628_INT#LTR/Copia	4841	416679	86.07	1	690
TE_00001629#DNA/DTT	1597	2641713	1654.17	1	7420
TE_00001630#MITE/DTA	529	88675	167.63	47	280
TE_00001631_LTR#LTR/Copia	236	2995	12.69	7	16
TE_00001632_LTR#LTR/unknown	4194	8545542	2037.56	7	9392
TE_00001633_INT#LTR/Gypsy	12426	7099008	571.30	1	4199
TE_00001634#DNA/DTT	1910	191159	100.08	0	263
TE_00001635_LTR#LTR/Gypsy	453	13425772	29637.47	1348	63048
TE_00001636_INT#LTR/Gypsy	11223	7044282	627.66	0	3315
TE_00001637_INT#LTR/unknown	103	83522	810.89	10	1354
TE_00001638#DNA/DTM	1269	30010	23.65	4	95
TE_00001639#DNA/Helitron	9313	561313	60.27	0	837
TE_00001640#MITE/DTA	177	12505	70.65	53	80
TE_00001641_INT#LTR/Gypsy	7186	2488613	346.31	0	5237
TE_00001642_INT#LTR/unknown	219	41424	189.15	0	605
TE_00001643#DNA/DTC	2195	443053	201.85	0	1940
TE_00001644_LTR#LTR/unknown	3950	4332039	1096.72	2	7763
TE_00001645_LTR#LTR/unknown	1760	156811	89.10	2	2571
TE_00001646#DNA/DTT	524	4352	8.31	2	21
TE_00001647_LTR#LTR/unknown	4331	4720648	1089.97	7	7692
TE_00001648_LTR#LTR/Copia	123	17312	140.75	15	205
TE_00001649_INT#LTR/Gypsy	1846	4922661	2666.66	1	6708
TE_00001650_INT#LTR/Gypsy	4392	3109593	708.01	2	5367
TE_00001651#DNA/DTM	1537	345316	224.67	0	1396
TE_00001652_LTR#LTR/unknown	82	17279	210.72	117	259
TE_00001653_LTR#LTR/unknown	3666	1880194	512.87	13	2584
TE_00001654_LTR#LTR/Gypsy	912	12868945	14110.69	1818	19324
TE_00001655#DNA/DTH	1621	449902	277.55	2	488
TE_00001656_INT#LTR/Gypsy	9838	7699961	782.68	0	4041
TE_00001657_LTR#LTR/unknown	3978	6667402	1676.07	6	12054
TE_00001658_LTR#LTR/unknown	3075	12176024	3959.68	8	14548
TE_00001659_LTR#LTR/Gypsy	322	3752	11.65	0	34
TE_00001660_INT#LTR/unknown	500	8291	16.58	0	44
TE_00001661#MITE/DTT	584	56244	96.31	1	722
TE_00001662#DNA/DTM	3778	101615	26.90	1	145
TE_00001663#DNA/DTM	3362	578686	172.13	0	829
TE_00001664#MITE/DTC	516	174222	337.64	1	546
TE_00001665_LTR#LTR/unknown	4222	5735563	1358.49	11	5353
TE_00001666#MITE/DTT	232	42315	182.39	2	407
TE_00001667#DNA/DTM	2749	272781	99.23	0	705
TE_00001668#MITE/DTM	263	92735	352.60	1	820
TE_00001669_INT#LTR/unknown	533	666962	1251.34	0	2783
TE_00001670#DNA/DTC	4880	1263842	258.98	0	2673
TE_00001671_INT#LTR/Copia	900	42534	47.26	16	105
TE_00001672_INT#LTR/Gypsy	2620	9035360	3448.61	45	6623
TE_00001673#DNA/DTM	2999	12950	4.32	0	68
TE_00001674_LTR#LTR/Gypsy	1014	616767	608.25	35	2164
TE_00001675_LTR#LTR/Copia	222	2158	9.72	3	14
TE_00001676_LTR#LTR/Gypsy	981	499997	509.68	20	1319
TE_00001677_INT#LTR/Gypsy	1537	8428328	5483.62	0	17009
TE_00001678#DNA/DTC	3125	1080679	345.82	2	1168
TE_00001679_INT#LTR/Copia	4380	246645	56.31	1	218
TE_00001680_LTR#LTR/Gypsy	784	29856	38.08	15	77
TE_00001681_LTR#LTR/unknown	4050	3995383	986.51	18	6119
TE_00001682#MITE/DTT	264	49824	188.73	12	394
TE_00001683#DNA/Helitron	834	11967	14.35	2	65
TE_00001684#DNA/DTT	292	165997	568.48	216	711
TE_00001685#MITE/DTM	111	4987	44.93	13	57
TE_00001686_INT#LTR/Gypsy	229	14154	61.81	0	128
TE_00001687_INT#LTR/Gypsy	1764	779578	441.94	0	1268
TE_00001688_LTR#LTR/Gypsy	822	118418	144.06	79	262
TE_00001689#MITE/DTT	153	865	5.65	2	13
TE_00001690_INT#LTR/Copia	2449	183442	74.90	11	120
TE_00001691#DNA/DTT	2903	11768	4.05	0	25
TE_00001692_LTR#LTR/Gypsy	1062	5402961	5087.53	506	12371
TE_00001693#DNA/DTT	1387	764914	551.49	0	2265
TE_00001694_INT#LTR/unknown	509	617966	1214.08	0	2536
TE_00001695#DNA/DTT	886	14670	16.56	1	250
TE_00001696#MITE/DTM	575	101127	175.87	113	244
TE_00001697#MITE/DTT	233	139314	597.91	0	998
TE_00001698_LTR#LTR/Gypsy	1034	492821	476.62	157	1555
TE_00001699_LTR#LTR/unknown	4345	3128099	719.93	5	3915
TE_00001700#DNA/DTM	2024	73501	36.31	6	192
TE_00001701_LTR#LTR/unknown	877	29282847	33389.79	3106	86951
TE_00001702_LTR#LTR/Gypsy	987	808585	819.24	16	2368
TE_00001703#DNA/DTA	723	69310	95.86	39	130
TE_00001704_LTR#LTR/Copia	425	2974381	6998.54	826	11611
TE_00001705_INT#LTR/Gypsy	1203	1113433	925.55	0	3502
TE_00001706#DNA/DTM	617	46963	76.12	30	108
TE_00001707#MITE/DTT	324	432	1.33	0	5
TE_00001708#DNA/Helitron	1125	59123	52.55	1	311
TE_00001709_INT#LTR/Gypsy	1618	10597859	6549.97	0	16195
TE_00001710#MITE/DTT	158	1509	9.55	1	32
TE_00001711#DNA/DTT	3798	83210	21.91	0	1344
TE_00001712_INT#LTR/Copia	839	1511523	1801.58	0	5919
TE_00001713#DNA/DTT	748	5335	7.13	0	29
TE_00001714_INT#LTR/Copia	7073	216431	30.60	1	330
TE_00001715_INT#LTR/Gypsy	93	2458	26.43	0	40
TE_00001716_INT#LTR/Copia	142	2577	18.15	0	42
TE_00001717#DNA/DTT	2298	57503	25.02	1	226
TE_00001718_INT#LTR/Gypsy	7634	13224191	1732.28	0	7422
TE_00001719#MITE/DTT	200	124504	622.52	2	1009
TE_00001720#DNA/DTM	1697	56321	33.19	1	126
TE_00001721#DNA/DTT	2465	383946	155.76	0	1168
TE_00001722#MITE/DTH	285	74340	260.84	77	353
TE_00001723#MITE/DTT	366	2348	6.42	0	34
TE_00001724_INT#LTR/Copia	3241	2422450	747.44	1	3462
TE_00001725#MITE/DTM	426	12798	30.04	10	55
TE_00001726#MITE/DTH	167	5322	31.87	10	60
TE_00001727#DNA/DTC	3685	1456491	395.25	0	2536
TE_00001728_LTR#LTR/Gypsy	331	50445	152.40	52	251
TE_00001729_INT#LTR/unknown	3118	3763621	1207.06	1	8822
TE_00001730#MITE/DTT	115	58733	510.72	22	874
TE_00001731#MITE/DTA	149	27799	186.57	63	229
TE_00001732#DNA/DTH	2550	225421	88.40	4	265
TE_00001733#DNA/DTM	4663	356568	76.47	5	151
TE_00001734_INT#LTR/Gypsy	4296	880959	205.06	0	359
TE_00001735_LTR#LTR/Gypsy	354	6475	18.29	4	41
TE_00001736_INT#LTR/unknown	166	3412	20.55	0	100
TE_00001737#MITE/DTT	385	13903	36.11	3	53
TE_00001738_INT#LTR/unknown	237	45344	191.32	0	420
TE_00001739_LTR#LTR/Gypsy	4468	8557671	1915.32	5	8262
TE_00001740_LTR#LTR/Gypsy	4307	1643328	381.55	9	1667
TE_00001741#MITE/DTA	158	4846	30.67	22	37
TE_00001742#DNA/DTT	1511	63538	42.05	0	366
TE_00001743_INT#LTR/Gypsy	2822	26767	9.49	0	145
TE_00001744_INT#LTR/Copia	3163	285692	90.32	0	622
TE_00001745#DNA/DTT	2384	37015	15.53	1	95
TE_00001746_LTR#LTR/Gypsy	249	9648697	38749.79	10073	59447
TE_00001747#DNA/DTM	3867	142047	36.73	0	102
TE_00001748_LTR#LTR/unknown	988	23659	23.95	2	51
TE_00001749_LTR#LTR/Gypsy	4150	3505766	844.76	83	3220
TE_00001750_LTR#LTR/unknown	614	8751917	14253.94	36	47960
TE_00001751#MITE/DTT	259	2761	10.66	5	14
TE_00001752#DNA/Helitron	894	25382	28.39	1	61
TE_00001753_LTR#LTR/unknown	3924	1417513	361.24	8	2949
TE_00001754_INT#LTR/Copia	4724	292635	61.95	3	229
TE_00001755#DNA/DTM	875	19346	22.11	6	76
TE_00001756_INT#LTR/Copia	2945	6297276	2138.29	0	4751
TE_00001757#DNA/DTC	3779	106431	28.16	1	271
TE_00001758#DNA/DTC	3282	9476379	2887.38	30	6528
TE_00001759_LTR#LTR/Copia	250	7256	29.02	4	44
TE_00001760_LTR#LTR/unknown	3987	2734694	685.90	35	3531
TE_00001761#DNA/Helitron	405	1059	2.61	0	5
TE_00001762_INT#LTR/Gypsy	169	3977	23.53	0	53
TE_00001763_INT#LTR/unknown	5006	359773	71.87	0	836
TE_00001764#DNA/DTT	2436	57306	23.52	0	437
TE_00001765_INT#LTR/unknown	132	95825	725.95	0	1529
TE_00001766_INT#LTR/unknown	946	2159631	2282.91	0	6366
TE_00001767#DNA/DTC	2076	570463	274.79	0	1002
TE_00001768#DNA/DTC	4274	50290	11.77	0	323
TE_00001769#DNA/DTC	101	41	0.41	0	1
TE_00001770#MITE/DTT	248	223033	899.33	41	2267
TE_00001771_INT#LTR/Gypsy	316	4185023	13243.74	2296	20194
TE_00001772#DNA/DTT	1046	4773	4.56	0	13
TE_00001773#DNA/DTH	1026	21960	21.40	0	151
TE_00001774_LTR#LTR/Copia	361	9480	26.26	10	42
TE_00001775#DNA/Helitron	1753	21430	12.22	1	35
TE_00001776_INT#LTR/Gypsy	507	479673	946.10	0	5014
TE_00001777_LTR#LTR/Gypsy	689	12675765	18397.34	177	27200
TE_00001778#MITE/DTT	257	12639	49.18	31	64
TE_00001779#DNA/DTH	867	16162	18.64	2	95
TE_00001780_INT#LTR/Gypsy	1798	716322	398.40	0	1442
TE_00001781#DNA/DTC	1019	429215	421.21	2	1467
TE_00001782_LTR#LTR/Copia	155	1842	11.88	0	16
TE_00001783#DNA/DTT	661	14118	21.36	3	83
TE_00001784#DNA/DTA	641	1148	1.79	0	12
TE_00001785#DNA/DTT	928	12301	13.26	0	122
TE_00001786_INT#LTR/Copia	4681	449395	96.00	0	825
TE_00001787#DNA/Helitron	3857	317719	82.37	2	1672
TE_00001788#DNA/Helitron	2562	52161	20.36	0	103
TE_00001789#DNA/DTT	2654	438330	165.16	0	675
TE_00001790#DNA/DTC	3480	701664	201.63	5	488
TE_00001791_INT#LTR/unknown	324	267724	826.31	2	1743
TE_00001792#MITE/DTA	175	3907	22.33	13	30
TE_00001793#DNA/DTC	3049	21626	7.09	0	20
TE_00001794_INT#LTR/Gypsy	999	1487259	1488.75	0	3326
TE_00001795#MITE/DTT	148	335	2.26	0	5
TE_00001796_INT#LTR/Copia	4456	64956	14.58	0	88
TE_00001797#DNA/DTT	630	4471	7.10	1	58
TE_00001798#MITE/DTT	105	50542	481.35	4	1375
TE_00001799#DNA/DTA	1029	30575	29.71	3	287
TE_00001800#MITE/DTT	321	13896	43.29	31	71
TE_00001801_INT#LTR/unknown	683	569726	834.15	14	2989
TE_00001802_INT#LTR/Gypsy	1551	5073008	3270.80	2	8700
TE_00001803_LTR#LTR/unknown	300	6926142	23087.14	4480	35633
TE_00001804#DNA/DTM	1275	79152	62.08	6	375
TE_00001805#DNA/DTT	3324	137286	41.30	0	469
TE_00001806#DNA/DTC	1585	70623	44.56	4	94
TE_00001807#DNA/DTT	1462	1350261	923.57	2	5597
TE_00001808#DNA/DTM	1925	52044	27.04	3	138
TE_00001809#MITE/DTT	237	297336	1254.58	782	1459
TE_00001810#DNA/DTC	99	329	3.32	0	8
TE_00001811_LTR#LTR/Gypsy	90	16505	183.39	11	375
TE_00001812_INT#LTR/Gypsy	1813	1242173	685.15	9	3187
TE_00001813_LTR#LTR/unknown	4139	1583330	382.54	3	2398
TE_00001814_INT#LTR/unknown	230	91533	397.97	0	609
TE_00001815#DNA/Helitron	1281	7138	5.57	0	33
TE_00001816_INT#LTR/unknown	1865	1961079	1051.52	0	3114
TE_00001817#DNA/Helitron	4259	64621	15.17	1	182
TE_00001818_LTR#LTR/unknown	504	1062279	2107.70	90	7571
TE_00001819_LTR#LTR/unknown	1090	1241356	1138.86	165	3408
TE_00001820_INT#LTR/Gypsy	124	17905	144.40	5	451
TE_00001821_INT#LTR/unknown	828	481516	581.54	0	1548
TE_00001822_INT#LTR/Copia	2846	2324182	816.65	10	3831
TE_00001823#DNA/DTT	884	143110	161.89	1	1077
TE_00001824_INT#LTR/unknown	2159	48160	22.31	0	92
TE_00001825_INT#LTR/Gypsy	105	1024	9.75	0	16
TE_00001826#MITE/DTM	110	6297	57.25	19	73
TE_00001827_LTR#LTR/Gypsy	365	91515	250.73	64	404
TE_00001828_INT#LTR/unknown	609	1073670	1763.00	0	4161
TE_00001829#DNA/DTH	1066	312717	293.36	5	886
TE_00001830#MITE/DTT	366	9524	26.02	8	115
TE_00001831_INT#LTR/Gypsy	1981	3635003	1834.93	4	6219
TE_00001832#MITE/DTM	206	354	1.72	0	4
TE_00001833_INT#LTR/Gypsy	130	8203	63.10	0	193
TE_00001834_INT#LTR/Copia	303	741437	2446.99	454	4901
TE_00001835_INT#LTR/unknown	872	48327	55.42	0	189
TE_00001836_LTR#LTR/unknown	466	1480188	3176.37	13	5413
TE_00001837#DNA/Helitron	3263	111611	34.21	0	292
TE_00001838#DNA/DTM	1988	608642	306.16	0	876
TE_00001839#DNA/DTC	2768	282875	102.19	10	420
TE_00001840_LTR#LTR/Gypsy	414	6105	14.75	3	31
TE_00001841_LTR#LTR/unknown	1372	14972857	10913.16	783	37891
TE_00001842_INT#LTR/Gypsy	12375	8046154	650.19	2	6183
TE_00001843_INT#LTR/Copia	928	760422	819.42	0	2056
TE_00001844#MITE/DTT	97	1114	11.48	1	33
TE_00001845_INT#LTR/unknown	4733	1013816	214.20	5	1027
TE_00001846_INT#LTR/Gypsy	4578	5403323	1180.28	9	5482
TE_00001847#DNA/DTT	2272	164530	72.42	3	227
TE_00001848#DNA/DTM	1653	60629	36.68	0	301
TE_00001849_INT#LTR/Gypsy	748	2555692	3416.70	0	11554
TE_00001850#MITE/DTA	538	19410	36.08	10	102
TE_00001851_INT#LTR/unknown	2233	14413328	6454.69	0	12362
TE_00001852#DNA/DTH	105	16673	158.79	20	265
TE_00001853_INT#LTR/Gypsy	3334	12186373	3655.18	58	16828
TE_00001854_LTR#LTR/Gypsy	904	7088710	7841.49	84	20435
TE_00001855#MITE/DTT	389	2951	7.59	1	28
TE_00001856_INT#LTR/unknown	2150	3389965	1576.73	156	2833
TE_00001857_INT#LTR/unknown	156	1205767	7729.28	0	12259
TE_00001858#DNA/DTT	3585	171346	47.80	0	1440
TE_00001859_INT#LTR/Gypsy	4387	3508638	799.78	0	3430
TE_00001860_INT#LTR/unknown	1094	2274655	2079.21	0	8823
TE_00001861#DNA/DTM	4934	93032	18.86	4	73
TE_00001862#DNA/DTC	1546	117590	76.06	13	289
TE_00001863_LTR#LTR/unknown	143	3192	22.32	11	46
TE_00001864#DNA/DTC	110	180	1.64	0	5
TE_00001865#MITE/DTT	238	9242	38.83	0	60
TE_00001866_INT#LTR/Copia	5027	1315993	261.78	2	344
TE_00001867_INT#LTR/unknown	657	119488	181.87	5	304
TE_00001868#DNA/DTT	595	5381	9.04	0	17
TE_00001869#MITE/DTT	291	241724	830.67	496	917
TE_00001870_INT#LTR/Gypsy	4980	14975734	3007.18	1	11022
TE_00001871_INT#LTR/Gypsy	960	199638	207.96	0	1100
TE_00001872#DNA/DTC	2106	601656	285.69	8	399
TE_00001873_LTR#LTR/Copia	504	13776	27.33	5	44
TE_00001874#DNA/DTH	1003	180501	179.96	2	495
TE_00001875#DNA/DTA	859	16004	18.63	6	83
TE_00001876_INT#LTR/Gypsy	3769	4082759	1083.25	0	4114
TE_00001877_LTR#LTR/unknown	906	56416	62.27	1	279
TE_00001878#DNA/DTC	1738	45207	26.01	0	121
TE_00001879_LTR#LTR/Gypsy	4117	13063779	3173.13	17	7963
TE_00001880_LTR#LTR/unknown	4114	2226737	541.26	3	2628
TE_00001881_INT#LTR/unknown	4933	1143573	231.82	4	1442
TE_00001882#DNA/DTT	3600	42455	11.79	0	135
TE_00001883_INT#LTR/Gypsy	7449	9715994	1304.34	0	6882
TE_00001884_INT#LTR/unknown	4916	1144490	232.81	0	1051
TE_00001885_LTR#LTR/unknown	3967	1956515	493.20	12	1973
TE_00001886_INT#LTR/Gypsy	132	15333	116.16	0	185
TE_00001887#DNA/DTC	2677	1192486	445.46	1	2273
TE_00001888#DNA/Helitron	16178	844527	52.20	0	1286
TE_00001889#DNA/DTM	1620	15145	9.35	0	70
TE_00001890_INT#LTR/Gypsy	1109	6478811	5842.03	30	12125
TE_00001891#MITE/DTH	454	3629	7.99	1	55
TE_00001892#DNA/DTC	3655	143041	39.14	0	198
TE_00001893#DNA/DTC	4006	78281	19.54	2	251
TE_00001894#DNA/DTC	145	14673	101.19	0	393
TE_00001895#MITE/DTA	153	934	6.10	0	12
TE_00001896#DNA/DTC	2946	85823	29.13	1	229
TE_00001897_INT#LTR/Copia	3282	439629	133.95	6	463
TE_00001898_INT#LTR/unknown	4238	5509445	1300.01	0	8925
TE_00001899#MITE/DTT	355	1185	3.34	1	12
TE_00001900#DNA/DTM	818	12040	14.72	1	24
TE_00001901_INT#LTR/unknown	221	107249	485.29	0	2684
TE_00001902#DNA/DTH	1175	258270	219.80	2	532
TE_00001903#MITE/DTT	267	20273	75.93	0	156
TE_00001904#DNA/DTT	1315	114297	86.92	0	1498
TE_00001905#MITE/DTT	219	1311	5.99	1	11
TE_00001906#DNA/DTM	571	10147	17.77	0	69
TE_00001907#DNA/DTM	1652	28867	17.47	0	143
TE_00001908_INT#LTR/unknown	1763	50283	28.52	1	185
TE_00001909_INT#LTR/Copia	4892	328344	67.12	1	279
TE_00001910#DNA/DTM	834	11658	13.98	1	30
TE_00001911#DNA/DTT	2569	68786	26.78	1	203
TE_00001912#DNA/DTC	1235	10237300	8289.31	0	26854
TE_00001913#MITE/DTT	500	53384	106.77	1	394
TE_00001914_INT#LTR/Gypsy	6166	4985805	808.60	1	4277
TE_00001915#MITE/DTA	140	2079	14.85	5	53
TE_00001916_INT#LTR/unknown	1312	314990	240.08	0	531
TE_00001917_INT#LTR/Gypsy	820	1968966	2401.18	19	6547
TE_00001918#DNA/DTC	3050	38285	12.55	0	79
TE_00001919_LTR#LTR/unknown	3958	7832337	1978.86	8	13964
TE_00001920_INT#LTR/Copia	2415	1243314	514.83	3	1408
TE_00001921#DNA/DTC	2739	40344	14.73	1	46
TE_00001922_LTR#LTR/Gypsy	874	111112	127.13	15	425
TE_00001923_INT#LTR/Copia	3621	77249	21.33	2	40
TE_00001924#DNA/DTM	1381	15596	11.29	3	35
TE_00001925_LTR#LTR/unknown	3832	3388182	884.18	19	4553
TE_00001926_INT#LTR/unknown	2804	4505774	1606.91	0	10790
TE_00001927_LTR#LTR/unknown	4220	4608584	1092.08	25	8198
TE_00001928#MITE/DTM	495	1976421	3992.77	9	17570
TE_00001929_INT#LTR/unknown	732	4989464	6816.21	0	12535
TE_00001930_INT#LTR/Gypsy	112	2278	20.34	0	35
TE_00001931_INT#LTR/unknown	3394	3021450	890.23	0	2030
TE_00001932#DNA/DTC	194	1700849	8767.26	4158	13936
TE_00001933_LTR#LTR/Copia	170	13618	80.11	24	139
TE_00001934_LTR#LTR/Gypsy	411	5330331	12969.18	16	23588
TE_00001935_LTR#LTR/Gypsy	442	165177	373.70	8	958
TE_00001936_INT#LTR/Copia	6554	15421249	2352.95	0	11876
TE_00001937_INT#LTR/unknown	4624	255383	55.23	1	605
TE_00001938#DNA/DTC	117	12353	105.58	0	171
TE_00001939_LTR#LTR/Copia	307	281609	917.29	307	1209
TE_00001940_INT#LTR/unknown	1145	1992851	1740.48	8	5393
TE_00001941_INT#LTR/unknown	5506	308859	56.09	1	473
TE_00001942_INT#LTR/Gypsy	324	31623	97.60	0	157
TE_00001943#DNA/DTT	4567	229471	50.25	0	643
TE_00001944_INT#LTR/Gypsy	4562	140632	30.83	1	69
TE_00001945_INT#LTR/Gypsy	7801	10403543	1333.62	1	4494
