chrom	length	bases	mean	min	max
TE_00001250#DNA/DTM	2788	28296	10.15	0	55
TE_00001251_LTR#LTR/Copia	1413	3866446	2736.34	318	3721
TE_00001252#DNA/DTH	663	1052	1.59	0	11
TE_00001253#DNA/Helitron	5771	48528	8.41	0	167
TE_00001254_INT#LTR/Gypsy	1757	148690	84.63	7	288
TE_00001255_INT#LTR/Copia	254	200944	791.12	240	1503
TE_00001257#MITE/DTA	195	254	1.30	0	3
TE_00001258#DNA/DTC	1460	76954	52.71	2	142
TE_00001259#MITE/DTA	171	576	3.37	0	7
TE_00001260#DNA/DTC	119	5619	47.22	0	82
TE_00001261#DNA/DTT	1035	7242	7.00	0	53
TE_00001262_INT#LTR/Gypsy	849	262706	309.43	0	659
TE_00001263#DNA/DTT	717	2897	4.04	0	19
TE_00001264#MITE/DTT	443	2183	4.93	0	35
TE_00001265#MITE/DTH	288	8326	28.91	2	112
TE_00001266_INT#LTR/Gypsy	8132	2587669	318.21	3	1865
TE_00001267#MITE/DTH	182	54694	300.52	121	373
TE_00001268#MITE/DTA	162	748	4.62	3	8
TE_00001269#DNA/DTM	945	62735	66.39	1	124
TE_00001270#DNA/DTM	616	22819	37.04	15	56
TE_00001271_INT#LTR/Copia	191	29979	156.96	0	844
TE_00001272_INT#LTR/Gypsy	3587	26170550	7295.94	1251	14459
TE_00001273_INT#LTR/Copia	5339	8821820	1652.34	1	7149
TE_00001274#DNA/DTC	3896	3213305	824.77	2	2383
TE_00001275#DNA/DTC	3912	105742	27.03	1	168
TE_00001276#DNA/DTT	456	19308	42.34	0	115
TE_00001278_INT#LTR/Gypsy	4965	65694	13.23	1	31
TE_00001279_INT#LTR/Gypsy	10493	16798107	1600.89	1	11741
TE_00001280_INT#LTR/Gypsy	1672	421876	252.32	0	715
TE_00001281#DNA/DTC	3006	649971	216.22	0	1225
TE_00001282#MITE/DTH	290	928	3.20	0	5
TE_00001283_INT#LTR/Gypsy	4231	1335859	315.73	0	1321
TE_00001284#MITE/DTM	141	650	4.61	0	7
TE_00001285_INT#LTR/Gypsy	4879	177598	36.40	1	109
TE_00001286#DNA/Helitron	8526	2362643	277.11	0	2942
TE_00001287#DNA/DTT	1376	3343	2.43	0	28
TE_00001288#DNA/Helitron	3161	15600	4.94	0	57
TE_00001289#DNA/Helitron	953	6072	6.37	0	31
TE_00001290_INT#LTR/Gypsy	4855	5438293	1120.14	0	2842
TE_00001291#DNA/Helitron	6786	148853	21.94	0	290
TE_00001292#DNA/DTC	4181	444491	106.31	0	510
TE_00001293#DNA/DTC	175	20261	115.78	0	647
TE_00001294_INT#LTR/Gypsy	3359	1708950	508.77	0	7046
TE_00001295#MITE/DTH	285	105089	368.73	59	577
TE_00001296#DNA/DTM	1020	17444	17.10	3	85
TE_00001298#DNA/DTC	3141	1960098	624.04	2	2600
TE_00001299#DNA/DTH	2454	139799	56.97	0	110
TE_00001301#MITE/DTT	358	2342	6.54	2	15
TE_00001302#DNA/Helitron	3533	42179	11.94	1	45
TE_00001303#DNA/DTT	2321	9925	4.28	0	34
TE_00001304_INT#LTR/Gypsy	97	5826	60.06	0	115
TE_00001305#DNA/DTC	109	0	0.00	0	0
TE_00001306_INT#LTR/Copia	945	7036689	7446.23	393	30631
TE_00001307#DNA/DTA	607	147557	243.09	60	314
TE_00001308#DNA/DTH	1249	4280	3.43	0	13
TE_00001309#DNA/DTM	1138	27669	24.31	1	192
TE_00001310#DNA/DTH	1587	12596	7.94	0	48
TE_00001311_INT#LTR/Gypsy	10002	4833100	483.21	2	2177
TE_00001313#MITE/DTH	458	6118	13.36	2	23
TE_00001314_INT#LTR/Gypsy	1828	1095232	599.14	0	2376
TE_00001316_INT#LTR/Gypsy	768	745548	970.77	0	1511
TE_00001317#MITE/DTT	241	716	2.97	2	4
TE_00001319#DNA/DTM	3837	8453	2.20	0	20
TE_00001320#DNA/DTC	1574	36347	23.09	3	41
TE_00001321_INT#LTR/Copia	98	331	3.38	0	9
TE_00001322#MITE/DTA	139	4475	32.19	2	77
TE_00001323#DNA/DTH	856	1460	1.71	0	4
TE_00001324_INT#LTR/Gypsy	2132	3346445	1569.63	0	5923
TE_00001325_INT#LTR/Gypsy	6785	14420904	2125.41	32	11995
TE_00001327#DNA/DTM	2700	39059	14.47	0	176
TE_00001329_LTR#LTR/Gypsy	544	1581541	2907.24	812	4856
TE_00001330_INT#LTR/Gypsy	4364	145328	33.30	1	49
TE_00001331#DNA/DTC	1119	73299	65.50	0	303
TE_00001332_INT#LTR/Gypsy	89	1684	18.92	0	23
TE_00001333#MITE/DTH	277	591	2.13	0	6
TE_00001334#MITE/DTH	228	2927	12.84	1	28
TE_00001335#DNA/DTM	1993	17203	8.63	0	42
TE_00001336#DNA/DTA	639	40202	62.91	16	132
TE_00001337_INT#LTR/Gypsy	2865	11875	4.14	0	40
TE_00001338_LTR#LTR/Gypsy	1094	910504	832.27	193	1594
TE_00001339#DNA/DTH	2597	320833	123.54	0	347
TE_00001340_LTR#LTR/Gypsy	293	2667	9.10	0	20
TE_00001341_INT#LTR/Gypsy	5965	1329499	222.88	2	1750
TE_00001343#DNA/DTT	1083	3779	3.49	0	12
TE_00001344#MITE/DTM	233	845	3.63	1	13
TE_00001345#DNA/DTM	4313	184233	42.72	2	103
TE_00001346#MITE/DTT	189	11380	60.21	3	91
TE_00001347#DNA/DTM	852	14386	16.88	0	106
TE_00001349#MITE/DTH	284	49388	173.90	65	222
TE_00001350_INT#LTR/Gypsy	93	64	0.69	0	3
TE_00001351_INT#LTR/Gypsy	7803	4251414	544.84	1	3494
TE_00001352#DNA/DTC	152	626	4.12	0	13
TE_00001353_INT#LTR/Gypsy	513	487422	950.14	2	1601
TE_00001354#DNA/DTC	679	132037	194.46	0	559
TE_00001356#DNA/DTT	2739	18363	6.70	0	127
TE_00001357#DNA/DTM	1475	18320	12.42	2	61
TE_00001358_LTR#LTR/Gypsy	492	2025512	4116.89	2253	5326
TE_00001359_INT#LTR/Gypsy	3233	753991	233.22	0	1067
TE_00001360#DNA/Helitron	9724	10743858	1104.88	0	7019
TE_00001361_INT#LTR/Gypsy	409	961614	2351.13	0	7826
TE_00001362#DNA/DTC	85	452	5.32	0	8
TE_00001365#DNA/DTC	124	4530	36.53	0	73
TE_00001367_LTR#LTR/Gypsy	288	8899	30.90	9	48
TE_00001368#DNA/DTT	1461	5093	3.49	0	33
TE_00001369#MITE/DTM	184	12375	67.26	15	81
TE_00001371_INT#LTR/Gypsy	3657	307554	84.10	0	369
TE_00001372_INT#LTR/Gypsy	4936	727971	147.48	0	469
TE_00001373#DNA/DTA	691	8933	12.93	1	23
TE_00001374#DNA/DTC	700	7047	10.07	1	47
TE_00001375_INT#LTR/Gypsy	1587	330605	208.32	18	472
TE_00001376#DNA/DTH	1381	319473	231.33	51	434
TE_00001377#DNA/DTM	2662	21893	8.22	0	38
TE_00001378_INT#LTR/Gypsy	11525	1752331	152.05	1	1260
TE_00001379#DNA/Helitron	5509	75175	13.65	1	103
TE_00001380#DNA/Helitron	2350	16110	6.86	0	36
TE_00001381_INT#LTR/Gypsy	1906	1023539	537.01	0	1776
TE_00001382_LTR#LTR/Copia	380	3708	9.76	3	23
TE_00001384#MITE/DTA	271	7703	28.42	0	38
TE_00001385_INT#LTR/Gypsy	223	13652	61.22	0	110
TE_00001386#DNA/DTT	1788	8610	4.82	0	38
TE_00001387_INT#LTR/Copia	4381	53000	12.10	0	106
TE_00001388_INT#LTR/Gypsy	110	3284	29.85	0	62
TE_00001389_INT#LTR/Gypsy	9328	8411302	901.73	8	5382
TE_00001391_LTR#LTR/Gypsy	944	754823	799.60	143	1939
TE_00001392_INT#LTR/Gypsy	169	108031	639.24	0	1331
TE_00001393#DNA/DTH	2311	668375	289.21	2	601
TE_00001395_INT#LTR/Gypsy	3698	1399181	378.36	8	1340
TE_00001396#DNA/DTT	1564	56091	35.86	0	488
TE_00001397_INT#LTR/Gypsy	11007	2825515	256.70	0	1335
TE_00001398#MITE/DTT	363	1351	3.72	0	6
TE_00001399#DNA/DTM	917	40540	44.21	1	171
TE_00001400_INT#LTR/Gypsy	2100	1372101	653.38	0	1947
TE_00001401#DNA/DTC	467	1221225	2615.04	0	10806
TE_00001402#DNA/DTT	1008	27602	27.38	0	188
TE_00001403#DNA/DTC	959	8341	8.70	0	19
TE_00001405_INT#LTR/Gypsy	1109	81424	73.42	0	302
TE_00001406#DNA/DTA	1698	10370	6.11	0	14
TE_00001408_LTR#LTR/Copia	483	2502	5.18	1	26
TE_00001409_INT#LTR/Copia	4263	364570	85.52	36	131
TE_00001410#DNA/DTH	846	54867	64.85	2	300
TE_00001411#MITE/DTT	249	28548	114.65	0	306
TE_00001413_INT#LTR/Gypsy	4572	26693	5.84	1	14
TE_00001414#DNA/DTH	1147	97804	85.27	7	340
TE_00001415#MITE/DTH	365	41924	114.86	0	260
TE_00001416_INT#LTR/Copia	4480	6786799	1514.91	565	2361
TE_00001417_LTR#LTR/Copia	1536	406044	264.35	52	659
TE_00001418_INT#LTR/Gypsy	4015	2659837	662.47	0	4870
TE_00001420#DNA/DTH	1062	23579	22.20	1	88
TE_00001421#DNA/DTM	2320	29153	12.57	1	25
TE_00001422_LTR#LTR/Gypsy	1122	1013753	903.52	11	4628
TE_00001423#MITE/DTA	157	3451	21.98	13	36
TE_00001424_LTR#LTR/Copia	149	2292	15.38	1	21
TE_00001425#DNA/DTT	684	2681	3.92	0	13
TE_00001427_INT#LTR/Gypsy	2116	5101027	2410.69	0	10447
TE_00001428#MITE/DTT	190	133	0.70	0	5
TE_00001429#MITE/DTA	160	11905	74.41	12	103
TE_00001430_INT#LTR/Copia	153	1708782	11168.51	117	21222
TE_00001431_INT#LTR/Copia	131	1967	15.02	0	24
TE_00001432#MITE/DTT	99	719	7.26	0	14
TE_00001433#DNA/DTC	3302	380817	115.33	0	1035
TE_00001435#DNA/DTC	962	48330	50.24	0	243
TE_00001436#MITE/DTT	236	32804	139.00	15	352
TE_00001437_LTR#LTR/Gypsy	363	12606	34.73	9	69
TE_00001440#DNA/DTH	2126	313970	147.68	4	403
TE_00001441_LTR#LTR/Gypsy	3709	5378643	1450.16	14	3115
TE_00001442#DNA/DTC	660	77086	116.80	13	241
TE_00001443#MITE/DTH	474	29322	61.86	0	198
TE_00001444#MITE/DTA	570	25059	43.96	1	97
TE_00001445#DNA/DTT	4008	72813	18.17	0	101
TE_00001446#DNA/DTT	3938	58269	14.80	0	188
TE_00001447#MITE/DTH	239	2041	8.54	1	14
TE_00001448_INT#LTR/Gypsy	2980	7313804	2454.30	1	7581
TE_00001449_INT#LTR/Gypsy	327	22357	68.37	0	113
TE_00001450#MITE/DTA	141	541	3.84	2	6
TE_00001451#DNA/DTM	923	35399	38.35	0	154
TE_00001452#DNA/DTT	606	4985	8.23	0	47
TE_00001453_INT#LTR/Gypsy	7475	18785332	2513.09	210	6940
TE_00001454#DNA/DTC	3004	116277	38.71	0	251
TE_00001455_LTR#LTR/Copia	148	25193	170.22	6	241
TE_00001457#MITE/DTM	136	817	6.01	1	10
TE_00001458#DNA/Helitron	7534	262736	34.87	0	333
TE_00001459_LTR#LTR/Gypsy	4047	12376957	3058.30	58	22793
TE_00001460#DNA/Helitron	339	6073	17.91	0	65
TE_00001462_INT#LTR/Gypsy	5967	1140543	191.14	0	10288
TE_00001464#MITE/DTT	298	1814	6.09	0	15
TE_00001465#MITE/DTT	316	33687	106.60	9	160
TE_00001466#DNA/DTC	155	456	2.94	0	7
TE_00001467_LTR#LTR/Copia	190	3690	19.42	10	24
TE_00001468#DNA/DTM	1191	18131	15.22	1	49
TE_00001469#MITE/DTM	144	375	2.60	1	4
TE_00001470#DNA/DTC	112	4111	36.71	0	74
TE_00001472_LTR#LTR/Copia	212	17029	80.33	25	400
TE_00001473#DNA/DTT	157	3452	21.99	3	39
TE_00001475#DNA/DTH	1277	194593	152.38	0	443
TE_00001476#MITE/DTT	355	170480	480.23	8	1230
TE_00001478#DNA/DTM	1355	11261	8.31	1	71
TE_00001479#DNA/DTC	128	4914	38.39	0	235
TE_00001481#MITE/DTH	407	74369	182.72	14	242
TE_00001482_LTR#LTR/Gypsy	1543	21153240	13709.16	2110	27263
TE_00001484#DNA/DTC	1942	18974	9.77	0	60
TE_00001485#DNA/DTC	3653	141674	38.78	1	132
TE_00001486_INT#LTR/Gypsy	6366	4921109	773.03	31	3142
TE_00001488#DNA/DTM	1414	38729	27.39	2	209
TE_00001489_INT#LTR/Gypsy	3707	1553908	419.18	2	1080
TE_00001490#DNA/DTA	559	218052	390.08	0	542
TE_00001491_INT#LTR/Gypsy	91	20968	230.42	0	671
TE_00001492_INT#LTR/Gypsy	3882	1186011	305.52	142	568
TE_00001493_INT#LTR/Gypsy	294	63173	214.87	0	561
TE_00001494#DNA/DTC	3419	220938	64.62	1	329
TE_00001495_INT#LTR/Gypsy	681	6814958	10007.28	0	15619
TE_00001496#MITE/DTT	257	13034	50.72	13	73
TE_00001498#DNA/DTM	1419	1031566	726.97	7	1894
TE_00001499_INT#LTR/Copia	329	4527986	13762.88	0	29214
TE_00001500_INT#LTR/Gypsy	463	138960	300.13	0	644
TE_00001504#DNA/DTM	712	3577	5.02	0	15
TE_00001505_INT#LTR/Gypsy	5283	2664928	504.43	0	1744
TE_00001506_INT#LTR/Gypsy	486	4898	10.08	0	34
TE_00001507_LTR#LTR/Gypsy	3571	417051	116.79	1	549
TE_00001508#MITE/DTT	236	3727	15.79	0	29
TE_00001509#DNA/DTH	311	12382	39.81	0	102
TE_00001511#MITE/DTA	176	1230	6.99	3	11
TE_00001512#DNA/Helitron	4390	39348	8.96	0	34
TE_00001513#DNA/Helitron	5969	958105	160.51	1	1838
TE_00001514#MITE/DTT	89	108	1.21	1	2
TE_00001515#DNA/DTT	4219	99969	23.69	0	413
TE_00001517#MITE/DTM	347	4808	13.86	0	48
TE_00001518#DNA/DTT	4650	46565	10.01	0	329
TE_00001519#DNA/DTT	682	2555597	3747.21	3	5818
TE_00001520#DNA/DTM	3171	14870	4.69	0	19
TE_00001521_INT#LTR/Gypsy	1682	1151262	684.46	0	1996
TE_00001522#DNA/DTT	1030	6985	6.78	0	15
TE_00001523_INT#LTR/Gypsy	410	145557	355.02	2	760
TE_00001524_INT#LTR/Copia	429	6608924	15405.42	2	23463
TE_00001525#DNA/DTM	1798	5252	2.92	0	6
TE_00001526#DNA/DTC	1136	539717	475.10	0	1142
TE_00001527#MITE/DTT	99	723	7.30	0	17
TE_00001528#MITE/DTT	130	1229	9.45	0	27
TE_00001530_INT#LTR/Gypsy	95	4140	43.58	2	71
TE_00001531_INT#LTR/Gypsy	351	1269002	3615.39	0	8853
TE_00001532#MITE/DTH	272	116706	429.07	131	842
TE_00001533_LTR#LTR/Gypsy	3845	3694308	960.81	10	6502
TE_00001534#DNA/DTA	1021	13037	12.77	2	25
TE_00001535_INT#LTR/Gypsy	6119	2700040	441.26	1	1436
TE_00001536#MITE/DTT	414	18290	44.18	12	66
TE_00001537#MITE/DTT	370	149	0.40	0	2
TE_00001538#DNA/Helitron	1388	52442	37.78	2	80
TE_00001539#MITE/DTT	278	36415	130.99	6	179
TE_00001540_INT#LTR/Copia	3362	508919	151.37	0	2418
TE_00001541_LTR#LTR/Gypsy	4114	60118906	14613.25	3	40712
TE_00001542#DNA/DTC	1631	51512	31.58	7	142
TE_00001543_LTR#LTR/Gypsy	946	2065743	2183.66	250	7636
TE_00001544_INT#LTR/Gypsy	2807	1369018	487.72	1	1683
TE_00001545#DNA/DTH	124	6841	55.17	0	79
TE_00001548#DNA/DTC	735	190378	259.02	0	774
TE_00001549#MITE/DTT	253	1125	4.45	1	14
TE_00001550#DNA/DTM	3955	56370	14.25	0	83
TE_00001551_INT#LTR/Copia	8498	1440983	169.57	0	652
TE_00001552#MITE/DTT	322	1133	3.52	0	20
TE_00001553_INT#LTR/Gypsy	11006	18341358	1666.49	0	6705
TE_00001554_INT#LTR/Gypsy	4771	55348	11.60	1	42
TE_00001555#MITE/DTT	518	192380	371.39	17	1069
TE_00001556_INT#LTR/Copia	4495	284783	63.36	0	191
TE_00001557#DNA/Helitron	2011	50201	24.96	2	156
TE_00001558_INT#LTR/Gypsy	5898	1109643	188.14	0	594
TE_00001559_INT#LTR/Gypsy	157	3477	22.15	0	69
TE_00001560_INT#LTR/Gypsy	1959	226467	115.60	0	335
TE_00001561#MITE/DTT	187	8310	44.44	2	166
TE_00001563#MITE/DTT	429	3889	9.07	5	16
TE_00001565#MITE/DTT	209	3564	17.05	0	46
TE_00001567_LTR#LTR/Gypsy	1365	35006861	25646.05	2062	41180
TE_00001568#DNA/DTM	1439	3384	2.35	0	29
TE_00001570_INT#LTR/Copia	4369	93468	21.39	9	52
TE_00001571_INT#LTR/Gypsy	5150	11391480	2211.94	10	8477
TE_00001572_INT#LTR/Copia	4533	14069149	3103.72	2	33748
TE_00001573#DNA/DTC	1114	1138042	1021.58	2	8330
TE_00001574_INT#LTR/Copia	3711	770867	207.72	11	328
TE_00001576#DNA/DTT	632	3452	5.46	0	28
TE_00001578#DNA/DTC	3072	494461	160.96	0	601
TE_00001579#MITE/DTC	175	7252	41.44	14	70
TE_00001581#DNA/DTM	1206	8676	7.19	0	21
TE_00001582#DNA/DTT	2390	1077	0.45	0	6
TE_00001583#DNA/DTC	184	58864	319.91	16	406
TE_00001584_LTR#LTR/Gypsy	3846	9518297	2474.86	69	15516
TE_00001585_INT#LTR/Gypsy	2551	315380	123.63	0	655
TE_00001586#MITE/DTC	114	4289	37.62	20	50
TE_00001587#DNA/DTH	3300	24213	7.34	0	23
TE_00001588#MITE/DTT	327	544	1.66	0	4
TE_00001589#DNA/Helitron	683	3978	5.82	0	56
TE_00001590#DNA/DTT	1662	8165	4.91	0	27
TE_00001591#DNA/DTH	1146	12856	11.22	1	47
TE_00001594#DNA/DTA	689	4462	6.48	1	32
TE_00001595_INT#LTR/Copia	363	33157	91.34	0	238
TE_00001596#MITE/DTM	148	148	1.00	0	3
TE_00001597_INT#LTR/Gypsy	9001	9659636	1073.17	0	7059
TE_00001598_INT#LTR/Copia	4504	287408	63.81	1	216
TE_00001599_INT#LTR/Gypsy	2062	494156	239.65	30	904
TE_00001601_LTR#LTR/Gypsy	291	2774	9.53	1	23
TE_00001602_INT#LTR/Copia	686	12735	18.56	0	65
TE_00001603#DNA/DTC	1421	75258	52.96	0	165
TE_00001604#DNA/DTT	1983	448355	226.10	0	2477
TE_00001606#DNA/DTC	3093	168870	54.60	0	149
TE_00001607#DNA/DTM	2604	72138	27.70	0	121
TE_00001608_LTR#LTR/Gypsy	283	1693	5.98	1	11
TE_00001609_INT#LTR/Gypsy	4898	417498	85.24	7	5338
TE_00001611#DNA/DTM	1482	24268	16.38	4	69
TE_00001612#DNA/DTC	3637	1140576	313.60	0	607
TE_00001614#DNA/DTT	2663	10527	3.95	0	75
TE_00001616#DNA/DTT	868	286993	330.64	5	1028
TE_00001617#DNA/DTT	4972	88315	17.76	0	154
TE_00001618#DNA/Helitron	15473	826228	53.40	0	916
TE_00001620_INT#LTR/Copia	5049	274525	54.37	0	297
TE_00001621_LTR#LTR/Copia	1642	7055904	4297.14	52	12559
TE_00001622_INT#LTR/Gypsy	704	337756	479.77	0	836
TE_00001623_LTR#LTR/Copia	162	15084	93.11	28	110
TE_00001624_LTR#LTR/Copia	213	14696	69.00	18	135
TE_00001625_INT#LTR/Gypsy	163	1214	7.45	0	14
TE_00001626#DNA/Helitron	1487	71507	48.09	9	123
TE_00001627_INT#LTR/Gypsy	552	364506	660.34	0	1076
TE_00001628#MITE/DTT	117	553	4.73	0	11
TE_00001629_INT#LTR/Copia	1079	3463732	3210.13	0	5692
TE_00001633#DNA/DTT	1941	42673	21.99	0	221
TE_00001634#DNA/DTC	451	21501	47.67	0	115
TE_00001635#DNA/DTH	2071	14270	6.89	0	56
TE_00001636#MITE/DTT	91	2820	30.99	0	97
TE_00001637_INT#LTR/Gypsy	3672	209728	57.12	0	694
TE_00001638_LTR#LTR/Gypsy	330	5125	15.53	7	21
TE_00001640#DNA/DTH	2197	1380424	628.32	62	1085
TE_00001641_INT#LTR/Gypsy	2142	6070049	2833.82	0	9465
TE_00001642_INT#LTR/Gypsy	4398	1831804	416.51	1	946
TE_00001643#DNA/DTM	1856	18515	9.98	0	98
TE_00001644#MITE/DTH	343	1586	4.62	0	23
TE_00001646_LTR#LTR/Gypsy	2962	609929	205.92	7	532
TE_00001647#DNA/DTT	1910	11885	6.22	0	67
TE_00001648#DNA/DTA	2222	49321	22.20	0	171
TE_00001649_LTR#LTR/Copia	186	3319	17.84	8	22
TE_00001650_LTR#LTR/Gypsy	1028	652424	634.65	29	2517
TE_00001651_INT#LTR/Gypsy	8802	5222314	593.31	0	2399
TE_00001653#DNA/DTH	1137	94482	83.10	0	320
TE_00001655_INT#LTR/Gypsy	301	7138	23.71	0	39
TE_00001657#DNA/DTC	3534	572683	162.05	21	414
TE_00001658#DNA/Helitron	10064	122703	12.19	0	43
TE_00001659#DNA/DTT	279	68228	244.54	36	364
TE_00001660_LTR#LTR/Gypsy	310	4030	13.00	6	31
TE_00001661#DNA/DTT	1414	8636	6.11	0	56
TE_00001662#MITE/DTT	105	10522	100.21	0	146
TE_00001663#DNA/DTT	2437	8847937	3630.67	98	6453
TE_00001664_LTR#LTR/Gypsy	839	28518	33.99	3	88
TE_00001665#DNA/DTT	1207	4979	4.13	0	45
TE_00001666_INT#LTR/Copia	6673	3436263	514.95	0	1241
TE_00001668_LTR#LTR/Gypsy	302	5244	17.36	8	25
TE_00001669#MITE/DTT	561	72095	128.51	1	464
TE_00001670_INT#LTR/Gypsy	2112	979899	463.97	0	2149
TE_00001671#MITE/DTT	135	102426	758.71	1	1433
TE_00001672_INT#LTR/Copia	8642	4763068	551.15	3	3248
TE_00001673_INT#LTR/Gypsy	900	208139	231.27	0	473
TE_00001674_INT#LTR/Copia	4089	1760725	430.60	6	765
TE_00001676_INT#LTR/Copia	4277	84122	19.67	1	322
TE_00001678#DNA/DTM	3230	290301	89.88	0	433
TE_00001679#DNA/DTC	775	53274	68.74	0	184
TE_00001680#MITE/DTT	200	24121	120.61	0	281
TE_00001681#DNA/DTM	1364	28700	21.04	3	119
TE_00001682#MITE/DTM	285	17974	63.07	21	86
TE_00001683#MITE/DTA	461	54446	118.10	16	279
TE_00001685#MITE/DTT	215	7431	34.56	8	55
TE_00001686#DNA/DTA	1434	45914	32.02	0	170
TE_00001688_INT#LTR/Gypsy	6954	12571485	1807.81	1	12216
TE_00001689#DNA/DTT	1472	3699922	2513.53	0	5815
TE_00001690#DNA/DTC	1035	273568	264.32	17	376
TE_00001691_INT#LTR/Gypsy	1544	334090	216.38	0	822
TE_00001695_INT#LTR/Gypsy	4160	2451892	589.40	0	1340
TE_00001696_LTR#LTR/Gypsy	195	3020	15.49	2	23
TE_00001697_INT#LTR/Gypsy	2793	7481592	2678.69	0	5125
TE_00001699#DNA/DTH	82	138	1.68	0	2
TE_00001700#MITE/DTA	188	49602	263.84	57	302
TE_00001701_INT#LTR/Gypsy	11758	3009701	255.97	0	1151
TE_00001702#MITE/DTT	100	2004	20.04	3	35
TE_00001703#DNA/DTA	786	4788	6.09	0	36
TE_00001704_LTR#LTR/Copia	2387	15396400	6450.10	16	16498
TE_00001705_INT#LTR/Gypsy	7500	3177078	423.61	7	2250
TE_00001706_INT#LTR/Copia	195	24532	125.81	54	190
TE_00001707#DNA/DTH	2216	178896	80.73	1	385
TE_00001708_INT#LTR/Copia	713	3272690	4590.03	0	8119
TE_00001711#DNA/DTT	603	2380	3.95	0	39
TE_00001714#DNA/DTT	1708	17384	10.18	0	28
TE_00001715#DNA/DTT	921	11438	12.42	0	126
TE_00001716#DNA/DTM	1589	10521	6.62	0	21
TE_00001718#DNA/DTC	146	7241	49.60	12	77
TE_00001719#DNA/DTH	1112	8123	7.30	0	56
TE_00001720#MITE/DTT	109	2070	18.99	5	32
TE_00001721#DNA/DTC	130	2581	19.85	0	37
TE_00001722_INT#LTR/Gypsy	122	1543	12.65	0	21
TE_00001723#DNA/DTC	1829	33755	18.46	0	260
TE_00001724#DNA/DTA	603	81823	135.69	10	205
TE_00001725#DNA/DTA	1288	11876	9.22	0	30
TE_00001726_LTR#LTR/Gypsy	893	11291076	12643.98	173	25089
TE_00001727_INT#LTR/Copia	4342	891347	205.28	2	428
TE_00001729_LTR#LTR/Copia	410	9329	22.75	6	191
TE_00001730#DNA/DTH	2061	616377	299.07	1	564
TE_00001731_INT#LTR/Gypsy	7265	3525430	485.26	1	3344
TE_00001732_LTR#LTR/Copia	352	5419	15.39	6	24
TE_00001733_INT#LTR/Copia	2520	416986	165.47	0	4801
TE_00001734#DNA/DTT	1110	2724	2.45	0	5
TE_00001735_INT#LTR/Gypsy	136	1163	8.55	0	27
TE_00001736#DNA/DTC	567	100639	177.49	2	444
TE_00001737#MITE/DTT	481	11215	23.32	0	66
TE_00001739#DNA/DTC	673	23739	35.27	4	175
TE_00001741#MITE/DTA	171	8003	46.80	5	84
TE_00001742#DNA/DTM	1041	32130	30.86	3	116
TE_00001745#MITE/DTT	256	430	1.68	0	5
TE_00001746#MITE/DTH	297	46047	155.04	15	421
TE_00001747#MITE/DTA	101	69	0.68	0	2
TE_00001749_INT#LTR/Gypsy	1133	35175	31.05	0	80
TE_00001750#MITE/DTT	335	1401	4.18	1	17
TE_00001751#DNA/DTH	1021	5610	5.49	0	23
TE_00001752_INT#LTR/Copia	134	136977	1022.22	8	2399
TE_00001753_INT#LTR/Copia	8514	2265586	266.10	25	472
TE_00001754#DNA/DTM	824	2875	3.49	0	12
TE_00001755#MITE/DTM	562	52028	92.58	6	129
TE_00001756#DNA/Helitron	289	6144	21.26	0	52
TE_00001757_LTR#LTR/Gypsy	608	121718	200.19	58	269
TE_00001758#DNA/Helitron	734	53404	72.76	4	175
TE_00001759#DNA/DTC	845	61201	72.43	3	135
TE_00001760#DNA/DTC	1450	10523	7.26	0	41
TE_00001762#DNA/Helitron	7629	230174	30.17	0	248
TE_00001763_INT#LTR/Gypsy	2662	2480997	932.00	0	2133
TE_00001764#DNA/DTC	968	38162	39.42	4	92
TE_00001765_INT#LTR/Gypsy	9008	5109334	567.20	1	2523
TE_00001766#DNA/DTC	4711	48403	10.27	0	82
TE_00001768#MITE/DTH	408	1547	3.79	0	9
TE_00001772#DNA/DTM	4548	721318	158.60	0	578
TE_00001773_INT#LTR/Copia	757	6293646	8313.93	0	16004
TE_00001774_LTR#LTR/Copia	166	3706	22.33	4	36
TE_00001775_INT#LTR/Gypsy	1677	4412298	2631.07	1	5033
TE_00001776_INT#LTR/Copia	219	12988	59.31	0	116
TE_00001777_INT#LTR/Gypsy	320	11115	34.73	0	101
TE_00001778#MITE/DTM	257	13471	52.42	4	100
TE_00001780_INT#LTR/Copia	1328	45948	34.60	5	51
TE_00001781#DNA/Helitron	4736	96801	20.44	0	144
TE_00001782_LTR#LTR/Copia	219	6489	29.63	14	41
TE_00001783#DNA/DTT	3351	52302	15.61	0	108
TE_00001785#DNA/DTC	741	215895	291.36	1	791
TE_00001786_INT#LTR/Gypsy	1951	1050559	538.47	0	3467
TE_00001787_LTR#LTR/Gypsy	4048	9877621	2440.12	303	6961
TE_00001788#DNA/DTT	953	4175	4.38	0	14
TE_00001789#DNA/DTC	2782	143543	51.60	0	170
TE_00001791_INT#LTR/Gypsy	1557	13962695	8967.69	1001	13603
TE_00001792_INT#LTR/Gypsy	1896	711197	375.10	0	1416
TE_00001794#MITE/DTM	226	3257	14.41	3	33
TE_00001797_LTR#LTR/Gypsy	3958	5234815	1322.59	4	10519
TE_00001798_INT#LTR/Gypsy	213	707	3.32	0	10
TE_00001800#DNA/DTA	613	6601	10.77	0	39
