chrom	length	bases	mean	min	max
TE_00001429#DNA/Helitron	3876	5388345	1390.18	0	11057
TE_00001430_INT#LTR/Copia	4349	368195	84.66	1	265
TE_00001431#MITE/DTT	140	2072	14.80	0	46
TE_00001432_LTR#LTR/unknown	1009	552595	547.67	39	1524
TE_00001433_LTR#LTR/Copia	362	9891	27.32	5	44
TE_00001434#MITE/DTM	344	1982	5.76	1	11
TE_00001435#DNA/DTT	3999	17446986	4362.84	64	8151
TE_00001436#DNA/Helitron	9986	44897674	4496.06	0	46517
TE_00001437_LTR#LTR/Gypsy	992	1239207	1249.20	180	3278
TE_00001438_INT#LTR/Gypsy	2055	13466364	6552.98	0	13512
TE_00001439_LTR#LTR/Gypsy	4148	16793070	4048.47	353	8573
TE_00001440_LTR#LTR/unknown	4091	806044	197.03	9	1370
TE_00001441#DNA/DTC	3906	984240	251.98	0	717
TE_00001442#DNA/DTC	1464	34104	23.30	1	66
TE_00001443_INT#LTR/Copia	4717	80700	17.11	3	56
TE_00001444_LTR#LTR/Copia	145	6025375	41554.31	6674	52200
TE_00001445#DNA/DTC	1009	1496798	1483.45	436	2958
TE_00001446_INT#LTR/Gypsy	3270	6008328	1837.41	0	6971
TE_00001447_LTR#LTR/unknown	4087	3831495	937.48	53	4286
TE_00001448#MITE/DTA	178	3974	22.33	11	30
TE_00001449#MITE/DTT	333	19047	57.20	1	186
TE_00001450#MITE/DTA	570	202461	355.19	220	442
TE_00001451#MITE/DTA	160	418	2.61	0	4
TE_00001452_INT#LTR/Copia	5910	7019414	1187.72	3	3825
TE_00001453#DNA/DTC	439	2555	5.82	0	16
TE_00001454_LTR#LTR/unknown	3438	3214171	934.90	25	2328
TE_00001455_INT#LTR/unknown	181	409870	2264.48	631	3435
TE_00001456_LTR#LTR/Gypsy	4736	12340454	2605.67	4	18701
TE_00001457_INT#LTR/Gypsy	272	23324	85.75	0	190
TE_00001458#MITE/DTT	318	13336	41.94	6	146
TE_00001459#DNA/DTH	3173	730258	230.15	1	948
TE_00001460_LTR#LTR/Copia	321	15080	46.98	3	81
TE_00001461#MITE/DTT	322	84869	263.57	109	309
TE_00001462_LTR#LTR/unknown	4170	6119381	1467.48	45	4302
TE_00001463#DNA/DTC	3364	291579	86.68	10	976
TE_00001464_INT#LTR/unknown	5603	1053825	188.08	1	4299
TE_00001465_INT#LTR/Copia	6068	3832732	631.63	0	1947
TE_00001466#MITE/DTT	557	4149	7.45	2	31
TE_00001467#MITE/DTT	446	5319	11.93	1	58
TE_00001468_INT#LTR/Gypsy	5168	4904905	949.09	17	5132
TE_00001469_INT#LTR/unknown	89	1145	12.87	0	28
TE_00001470#DNA/DTC	2401	38931	16.21	0	171
TE_00001471_INT#LTR/Gypsy	307	764411	2489.94	0	9052
TE_00001472_LTR#LTR/Gypsy	4104	4663740	1136.39	31	5698
TE_00001473#DNA/DTM	1144	40492	35.40	1	68
TE_00001474#DNA/DTC	1183	603209	509.90	23	1178
TE_00001475_INT#LTR/Copia	124	196961	1588.40	0	4549
TE_00001476#MITE/DTT	242	7957	32.88	2	183
TE_00001477_INT#LTR/Gypsy	1511	3765905	2492.33	0	8303
TE_00001478_LTR#LTR/unknown	2823	12603341	4464.52	235	12176
TE_00001479_INT#LTR/Gypsy	934	5471353	5857.98	0	13940
TE_00001480_LTR#LTR/unknown	4228	2325112	549.93	19	7954
TE_00001481_INT#LTR/Gypsy	181	177	0.98	0	3
TE_00001482#DNA/DTT	1753	81246	46.35	0	520
TE_00001483_INT#LTR/Copia	8247	16848824	2043.02	0	9849
TE_00001484_INT#LTR/Gypsy	1043	813618	780.07	0	1729
TE_00001485#DNA/DTT	992	82731	83.40	1	553
TE_00001486#DNA/Helitron	3535	249121	70.47	0	905
TE_00001487_INT#LTR/unknown	3250	86520	26.62	1	122
TE_00001488_LTR#LTR/unknown	1258	1514385	1203.80	169	8465
TE_00001489#MITE/DTT	146	17979	123.14	2	181
TE_00001490#MITE/DTH	492	9192	18.68	5	36
TE_00001491#DNA/DTH	991	40884	41.26	6	115
TE_00001492_INT#LTR/Gypsy	11529	66184573	5740.70	747	12650
TE_00001493_INT#LTR/unknown	836	4593048	5494.08	16	14435
TE_00001494_INT#LTR/unknown	5912	511310	86.49	1	651
TE_00001495_INT#LTR/Copia	2147	911357	424.48	1	1096
TE_00001496_INT#LTR/unknown	1829	66810	36.53	1	251
TE_00001497#MITE/DTT	232	1677	7.23	1	12
TE_00001498_INT#LTR/unknown	92	4309	46.84	0	110
TE_00001499#DNA/Helitron	4260	139228	32.68	0	284
TE_00001500_LTR#LTR/unknown	5230	28296485	5410.42	18	31236
TE_00001501_LTR#LTR/Copia	208	3558	17.11	8	24
TE_00001502_INT#LTR/Gypsy	1278	904669	707.88	0	1579
TE_00001503_INT#LTR/Gypsy	3532	19472502	5513.17	1	9605
TE_00001504#MITE/DTH	364	26466	72.71	2	333
TE_00001505#DNA/DTT	3514	12894794	3669.55	122	6160
TE_00001506#DNA/DTH	242	35050	144.83	0	257
TE_00001507#MITE/DTT	448	13447	30.02	1	162
TE_00001508#MITE/DTT	251	3120	12.43	9	16
TE_00001509_INT#LTR/unknown	1068	165150	154.63	3	334
TE_00001510#DNA/DTM	196	48019	244.99	0	593
TE_00001511_INT#LTR/unknown	373	4654762	12479.25	0	34309
TE_00001512#DNA/DTT	886	34320	38.74	3	88
TE_00001513_LTR#LTR/Copia	422	10051	23.82	6	45
TE_00001514_INT#LTR/unknown	5908	323627	54.78	1	651
TE_00001515#DNA/DTT	2321	60875	26.23	0	451
TE_00001516#MITE/DTT	169	1158	6.85	0	19
TE_00001517#DNA/DTH	1049	9940	9.48	0	222
TE_00001518#MITE/DTA	581	48769	83.94	18	150
TE_00001519#MITE/DTA	497	57071	114.83	10	248
TE_00001520_LTR#LTR/Copia	211	12994	61.58	12	85
TE_00001521_INT#LTR/unknown	5084	289531	56.95	0	631
TE_00001522_LTR#LTR/Copia	203	3501	17.25	4	50
TE_00001523#DNA/DTH	2761	37819	13.70	0	190
TE_00001524_INT#LTR/Copia	3513	4160528	1184.32	1	11591
TE_00001525#MITE/DTT	181	6119	33.81	0	86
TE_00001527_INT#LTR/unknown	4267	446901	104.73	2	3119
TE_00001528#DNA/DTH	1226	476530	388.69	2	1918
TE_00001529_INT#LTR/unknown	278	351106	1262.97	0	2285
TE_00001530_INT#LTR/Gypsy	847	4598307	5428.93	0	18957
TE_00001531_INT#LTR/Copia	123	184	1.50	0	3
TE_00001532#DNA/DTC	1357	763334	562.52	0	1131
TE_00001533_INT#LTR/Gypsy	1983	204554	103.15	0	142
TE_00001534#DNA/Helitron	1432	28066	19.60	3	77
TE_00001535#DNA/DTC	1678	30871	18.40	0	84
TE_00001536_LTR#LTR/Gypsy	933	665793	713.60	7	1421
TE_00001537#DNA/Helitron	5238	206793	39.48	0	819
TE_00001538#DNA/DTC	4443	1231313	277.14	2	7748
TE_00001539_INT#LTR/Gypsy	1879	16015359	8523.34	271	23335
TE_00001540_INT#LTR/Gypsy	4807	57382	11.94	0	51
TE_00001541_INT#LTR/Gypsy	769	1441192	1874.11	0	3026
TE_00001542#MITE/DTA	185	6504	35.16	3	57
TE_00001543#DNA/DTC	96	265328	2763.83	2	3767
TE_00001544_LTR#LTR/Copia	304	72492	238.46	100	279
TE_00001545#DNA/DTT	1169	8312	7.11	0	66
TE_00001546#DNA/DTC	4293	153132	35.67	5	75
TE_00001547_INT#LTR/Gypsy	126	12287	97.52	0	158
TE_00001548_INT#LTR/unknown	176	1259	7.15	0	16
TE_00001549#DNA/DTA	1329	56729	42.69	1	125
TE_00001550#DNA/Helitron	1243	411725	331.23	1	4652
TE_00001551_INT#LTR/unknown	82	2732	33.32	0	60
TE_00001552_INT#LTR/Gypsy	4458	122075	27.38	9	92
TE_00001553#DNA/DTT	1170	7310	6.25	0	31
TE_00001554#DNA/Helitron	205	2351	11.47	2	18
TE_00001555_INT#LTR/Copia	7886	3674744	465.98	5	1483
TE_00001556#MITE/DTT	149	14762	99.07	43	120
TE_00001557_INT#LTR/unknown	430	3095966	7199.92	0	20481
TE_00001558#DNA/Helitron	145	457282	3153.67	8	5153
TE_00001559_INT#LTR/Gypsy	2182	1994484	914.06	0	2849
TE_00001560_INT#LTR/Gypsy	9057	5558581	613.73	0	2427
TE_00001561_INT#LTR/Gypsy	4922	7274673	1477.99	10	3578
TE_00001562#DNA/DTA	642	84176	131.12	2	295
TE_00001563#DNA/DTA	886	8770	9.90	1	18
TE_00001564#MITE/DTT	525	1167991	2224.74	1	7967
TE_00001565_INT#LTR/Gypsy	224	49430	220.67	3	740
TE_00001566#DNA/DTH	891	19887	22.32	0	67
TE_00001567_INT#LTR/unknown	530	4666837	8805.35	7	16325
TE_00001568_INT#LTR/Copia	5022	538356	107.20	2	242
TE_00001569_INT#LTR/unknown	1664	1370732	823.76	22	3624
TE_00001570#DNA/DTH	1100	298659	271.51	18	493
TE_00001571_LTR#LTR/Gypsy	299	8280	27.69	9	96
TE_00001572_LTR#LTR/unknown	4228	2325609	550.05	3	2788
TE_00001573_LTR#LTR/unknown	214	233163	1089.55	327	1620
TE_00001574#MITE/DTM	419	26204	62.54	2	192
TE_00001575_LTR#LTR/unknown	3957	2109191	533.03	25	3596
TE_00001576_LTR#LTR/Gypsy	2995	470586	157.12	4	447
TE_00001577#DNA/Helitron	8369	1400869	167.39	0	6276
TE_00001578#DNA/Helitron	1000	125500	125.50	2	420
TE_00001580#DNA/Helitron	690	23406	33.92	3	203
TE_00001581#MITE/DTM	324	45806	141.38	3	234
TE_00001582#DNA/DTC	114	3313	29.06	0	59
TE_00001583#DNA/DTC	3450	382066	110.74	12	255
TE_00001584_LTR#LTR/Gypsy	1404	1181427	841.47	16	3096
TE_00001585_INT#LTR/Gypsy	131	11182	85.36	2	148
TE_00001586_INT#LTR/Gypsy	422	1119471	2652.77	20	5038
TE_00001587_LTR#LTR/Gypsy	4163	2654667	637.68	1	2327
TE_00001588_INT#LTR/Gypsy	611	759909	1243.71	0	5011
TE_00001589#DNA/Helitron	1310	30776	23.49	2	140
TE_00001590_LTR#LTR/unknown	660	1244148	1885.07	296	2785
TE_00001591#DNA/Helitron	2036	62356	30.63	0	541
TE_00001592_INT#LTR/Gypsy	290	27038	93.23	1	227
TE_00001593#DNA/DTM	2083	28140	13.51	2	67
TE_00001594_INT#LTR/Gypsy	255	791064	3102.21	0	4227
TE_00001595_INT#LTR/Gypsy	2668	14325513	5369.38	1322	11290
TE_00001596_LTR#LTR/Copia	182	357	1.96	0	4
TE_00001597#DNA/Helitron	3773	354240	93.89	0	1331
TE_00001598#DNA/DTT	611	544550	891.24	2	3314
TE_00001599#DNA/DTC	1040	40406	38.85	0	578
TE_00001600_INT#LTR/Copia	7204	8480779	1177.23	0	9335
TE_00001601_INT#LTR/Gypsy	3662	2181327	595.67	0	1891
TE_00001602_INT#LTR/Gypsy	373	513632	1377.03	0	2371
TE_00001603_INT#LTR/Gypsy	7011	7796045	1111.97	3	6576
TE_00001604_LTR#LTR/unknown	4333	3188306	735.82	40	3594
TE_00001605_LTR#LTR/Copia	469	12077	25.75	9	59
TE_00001606#DNA/DTH	1196	248180	207.51	4	645
TE_00001607#MITE/DTA	150	860	5.73	3	9
TE_00001608#DNA/DTC	1101	529647	481.06	0	1926
TE_00001609_LTR#LTR/unknown	3925	1351406	344.31	1	3989
TE_00001610#DNA/DTT	3548	43576	12.28	0	119
TE_00001611#DNA/DTT	1621	35910	22.15	2	199
TE_00001612#DNA/DTA	673	348827	518.32	150	736
TE_00001613#DNA/DTC	3193	51891	16.25	2	101
TE_00001614_LTR#LTR/Copia	1364	1255233	920.26	164	1115
TE_00001615_INT#LTR/Copia	2247	2389533	1063.43	0	3816
TE_00001616_INT#LTR/Gypsy	121	11414	94.33	0	262
TE_00001617#MITE/DTC	195	73	0.37	0	1
TE_00001618_LTR#LTR/Gypsy	2608	11836201	4538.42	2	15433
TE_00001619_INT#LTR/Copia	181	1641941	9071.50	296	11866
TE_00001620#DNA/DTM	1398	2887	2.07	0	9
TE_00001621#DNA/DTT	4426	72160	16.30	0	120
TE_00001622_LTR#LTR/Copia	189	13558	71.74	15	100
TE_00001623_INT#LTR/unknown	1562	27675	17.72	0	76
TE_00001624_INT#LTR/Gypsy	3184	2514892	789.85	19	2583
TE_00001625#DNA/DTT	381	274777	721.20	5	2081
TE_00001626#MITE/DTT	95	19193	202.03	0	264
TE_00001627_LTR#LTR/Gypsy	4174	1315025	315.05	10	2104
TE_00001628_INT#LTR/Gypsy	965	4197681	4349.93	40	10721
TE_00001629_INT#LTR/unknown	4147	84248	20.32	0	80
TE_00001630#DNA/DTA	620	49936	80.54	14	187
TE_00001631#DNA/Helitron	4507	1542817	342.32	0	4394
TE_00001632_INT#LTR/Gypsy	202	175476	868.69	0	1765
TE_00001633#DNA/Helitron	1033	5015314	4855.10	2	13080
TE_00001634_INT#LTR/unknown	955	9278	9.72	0	21
TE_00001635_INT#LTR/unknown	5687	1578877	277.63	5	1460
TE_00001636_INT#LTR/Gypsy	2928	11098141	3790.35	0	13127
TE_00001637_INT#LTR/Gypsy	1659	1902895	1147.01	3	3609
TE_00001638_INT#LTR/Copia	5137	411266	80.06	0	291
TE_00001639_INT#LTR/Copia	527	368948	700.09	0	1728
TE_00001640_LTR#LTR/Gypsy	2744	6107736	2225.85	6	6400
TE_00001641_INT#LTR/Gypsy	1505	1248561	829.61	0	5605
TE_00001642_INT#LTR/Gypsy	1237	344335	278.36	0	1229
TE_00001643#MITE/DTH	107	3109	29.06	8	53
TE_00001644#DNA/Helitron	2332	19428	8.33	0	32
TE_00001645_INT#LTR/Copia	4347	1597121	367.41	3	921
TE_00001646#DNA/DTH	1710	356878	208.70	1	459
TE_00001647_INT#LTR/Gypsy	2338	34190	14.62	1	131
TE_00001648#MITE/DTA	581	16907	29.10	0	60
TE_00001649#DNA/DTC	83	284	3.42	0	8
TE_00001650_INT#LTR/unknown	1285	13757105	10705.92	0	17620
TE_00001651#DNA/DTM	1372	40317	29.39	4	59
TE_00001652_INT#LTR/Gypsy	488	2873389	5888.09	0	13869
TE_00001653_LTR#LTR/Gypsy	2643	32936306	12461.71	45	16772
TE_00001654#DNA/Helitron	2305	49355	21.41	0	105
TE_00001655_INT#LTR/Gypsy	857	1019028	1189.06	0	3254
TE_00001656_INT#LTR/Copia	1532	9646	6.30	0	24
TE_00001657_LTR#LTR/Gypsy	352	460732	1308.90	92	2380
TE_00001658_LTR#LTR/Gypsy	309	4113	13.31	6	16
TE_00001659#DNA/DTC	2927	37616	12.85	1	41
TE_00001660#DNA/DTC	2735	44187	16.16	2	44
TE_00001661_LTR#LTR/Copia	229	19644	85.78	15	133
TE_00001662#DNA/DTT	659	4866	7.38	1	37
TE_00001663_INT#LTR/Gypsy	8156	12202694	1496.16	1	6816
TE_00001664#DNA/DTC	925	83128	89.87	1	184
TE_00001665_INT#LTR/unknown	6146	405694	66.01	0	745
TE_00001666#DNA/DTM	1564	31726	20.29	1	208
TE_00001667#DNA/Helitron	2100	28273	13.46	2	55
TE_00001668#MITE/DTH	182	98781	542.75	164	784
TE_00001669_LTR#LTR/unknown	900	665380	739.31	12	1642
TE_00001670_LTR#LTR/unknown	3062	5231464	1708.51	40	6908
TE_00001671_INT#LTR/Gypsy	720	680407	945.01	0	1631
TE_00001672#DNA/DTA	862	14810	17.18	4	23
TE_00001673#DNA/DTA	1348	101059	74.97	37	159
TE_00001674_LTR#LTR/Copia	1203	16386375	13621.26	0	25683
TE_00001675#DNA/DTM	1550	257568	166.17	23	378
TE_00001676_INT#LTR/Gypsy	306	2601597	8501.95	73	16077
TE_00001677#DNA/DTM	2426	262234	108.09	5	746
TE_00001678_LTR#LTR/unknown	4221	1095959	259.64	5	1236
TE_00001679#DNA/DTH	4708	115251	24.48	9	55
TE_00001680_INT#LTR/Gypsy	1607	5562253	3461.27	0	10839
TE_00001681_INT#LTR/Gypsy	4447	1112344	250.13	6	623
TE_00001682#DNA/DTT	4216	134125	31.81	0	820
TE_00001683#DNA/DTM	2397	897669	374.50	51	719
TE_00001684#DNA/DTH	1444	18867	13.07	2	65
TE_00001685#DNA/DTM	1084	30527	28.16	10	70
TE_00001686_LTR#LTR/Gypsy	1125	190698	169.51	3	426
TE_00001687_LTR#LTR/Gypsy	411	12294	29.91	15	37
TE_00001688_INT#LTR/unknown	2358	2693935	1142.47	11	3706
TE_00001689#MITE/DTA	157	3549	22.61	11	31
TE_00001690_INT#LTR/Copia	4333	183734	42.40	1	211
TE_00001691#MITE/DTC	197	693	3.52	1	6
TE_00001692_INT#LTR/unknown	3844	1736480	451.74	73	1128
TE_00001693#DNA/DTM	877	11592	13.22	1	34
TE_00001694_INT#LTR/Gypsy	486	331434	681.96	0	2177
TE_00001695_INT#LTR/unknown	294	6915	23.52	1	40
TE_00001696#DNA/Helitron	4981	35752197	7177.71	1	36669
TE_00001697_LTR#LTR/unknown	4157	8418465	2025.13	87	6787
TE_00001698_LTR#LTR/unknown	3855	732542	190.02	2	1098
TE_00001699_LTR#LTR/Gypsy	382	1197	3.13	0	5
TE_00001700_INT#LTR/unknown	1285	378496	294.55	50	585
TE_00001701#DNA/DTC	86	131	1.52	0	3
TE_00001702_LTR#LTR/Gypsy	2683	5449503	2031.12	13	10357
TE_00001703_INT#LTR/Gypsy	11223	2342145	208.69	2	1040
TE_00001704#DNA/DTT	790	60817	76.98	1	611
TE_00001705#DNA/Helitron	9354	590619	63.14	0	1272
TE_00001706#DNA/DTT	2157	19925	9.24	0	133
TE_00001707#DNA/DTC	86	192	2.23	2	3
TE_00001708_INT#LTR/unknown	2107	13716921	6510.17	0	26129
TE_00001709#DNA/Helitron	2558	31333	12.25	0	58
TE_00001710#MITE/DTM	144	583	4.05	2	6
TE_00001711#DNA/DTM	1498	45662	30.48	4	68
TE_00001712_INT#LTR/unknown	300	465573	1551.91	0	3926
TE_00001713#DNA/DTH	2304	53594	23.26	1	108
TE_00001714#DNA/Helitron	906	11797	13.02	1	113
TE_00001715_INT#LTR/Gypsy	10486	10914610	1040.87	13	6837
TE_00001716#DNA/Helitron	1583	158660	100.23	2	426
TE_00001717_INT#LTR/Gypsy	823	1264513	1536.47	0	4186
TE_00001718_LTR#LTR/Copia	423	38683	91.45	27	137
TE_00001719_INT#LTR/Gypsy	1129	984923	872.39	0	3238
TE_00001720#DNA/DTM	3582	202140	56.43	0	359
TE_00001721_INT#LTR/Gypsy	1490	936975	628.84	0	1763
TE_00001722_INT#LTR/Gypsy	558	246954	442.57	0	789
TE_00001723_INT#LTR/Gypsy	9418	3735135	396.60	0	4517
TE_00001724_INT#LTR/Gypsy	243	17015	70.02	4	123
TE_00001725#MITE/DTT	153	2895	18.92	1	59
TE_00001726_INT#LTR/unknown	1447	957252	661.54	0	2731
TE_00001727#MITE/DTH	297	120921	407.14	2	901
TE_00001728_INT#LTR/Gypsy	693	967965	1396.77	20	4004
TE_00001729#MITE/DTH	304	200734	660.31	47	716
TE_00001730_INT#LTR/unknown	1196	210548	176.04	0	633
TE_00001731#MITE/DTT	236	4857	20.58	6	30
TE_00001732#DNA/Helitron	4588	201768	43.98	0	531
TE_00001733#DNA/DTH	1798	270484	150.44	1	505
TE_00001734_INT#LTR/unknown	5830	1138504	195.28	2	935
TE_00001735_LTR#LTR/Gypsy	109	1359	12.47	0	19
TE_00001736_INT#LTR/Gypsy	6832	6851566	1002.86	20	3096
TE_00001737_INT#LTR/Gypsy	225	103587	460.39	0	722
TE_00001738#MITE/DTT	237	21316	89.94	13	137
TE_00001739_INT#LTR/Gypsy	7473	15855468	2121.70	0	6959
TE_00001740#DNA/DTT	1243	26879	21.62	0	257
TE_00001741_INT#LTR/Gypsy	3366	8912684	2647.86	0	10770
TE_00001742_LTR#LTR/Gypsy	575	1561226	2715.18	341	6573
TE_00001743#DNA/DTT	1769	15630	8.84	1	55
TE_00001744#DNA/DTH	936	18229	19.48	0	260
TE_00001745_INT#LTR/unknown	2870	1371871	478.00	19	879
TE_00001746_INT#LTR/unknown	5904	686236	116.23	4	998
TE_00001747_INT#LTR/unknown	373	7252077	19442.57	2	37308
TE_00001748_INT#LTR/Gypsy	2945	11025741	3743.88	0	9838
TE_00001749#DNA/DTT	3121	88003	28.20	2	116
TE_00001750_INT#LTR/Copia	4547	1187347	261.13	0	930
TE_00001751#DNA/Helitron	3005	171283	57.00	0	1751
TE_00001752_INT#LTR/Gypsy	5223	2780936	532.44	1	2400
TE_00001753#DNA/DTC	2917	69181	23.72	0	223
TE_00001754_INT#LTR/Gypsy	718	966516	1346.12	10	3564
TE_00001755_LTR#LTR/Gypsy	984	684032	695.15	15	1623
TE_00001756#DNA/DTT	2347	152995	65.19	0	478
TE_00001757_INT#LTR/Gypsy	3851	8823249	2291.16	0	7744
TE_00001758_LTR#LTR/Copia	230	4555	19.80	3	32
TE_00001759#DNA/DTH	1047	55936	53.43	1	205
TE_00001760#DNA/Helitron	254	1069	4.21	1	8
TE_00001761#DNA/DTT	2326	63804	27.43	0	786
TE_00001762#MITE/DTT	309	12673	41.01	1	153
TE_00001763_LTR#LTR/unknown	184	18748	101.89	1	239
TE_00001764_INT#LTR/unknown	625	1495502	2392.80	2	4957
TE_00001765_LTR#LTR/Gypsy	4138	5995636	1448.92	18	6235
TE_00001766_INT#LTR/Gypsy	4910	1465689	298.51	37	637
TE_00001767#MITE/DTT	259	1342	5.18	1	16
TE_00001768#DNA/DTT	1505	29379	19.52	0	173
TE_00001769#MITE/DTM	580	54776	94.44	5	254
TE_00001770#DNA/DTC	2296	90127	39.25	4	100
TE_00001771#DNA/DTM	1344	43778	32.57	9	85
TE_00001772_INT#LTR/Gypsy	5858	5000585	853.63	6	2538
TE_00001773#MITE/DTA	155	391	2.52	1	6
TE_00001774#DNA/DTA	613	371261	605.65	187	831
TE_00001775_INT#LTR/Copia	3576	3077512	860.60	0	1738
TE_00001776_INT#LTR/Gypsy	1771	3742548	2113.24	2	5265
TE_00001777_INT#LTR/Gypsy	5133	4212335	820.64	0	1122
TE_00001778#DNA/DTC	2737	10385	3.79	0	19
TE_00001779_INT#LTR/unknown	3252	2031083	624.56	34	1600
TE_00001780_INT#LTR/Gypsy	5443	1208680	222.06	0	2625
TE_00001781#MITE/DTA	549	62300	113.48	19	203
TE_00001782_LTR#LTR/Copia	1098	14307024	13030.08	339	56899
TE_00001783_INT#LTR/unknown	925	45818	49.53	0	233
TE_00001784_LTR#LTR/Gypsy	336	58093	172.90	106	212
TE_00001785#MITE/DTM	100	1394	13.94	2	19
TE_00001786_INT#LTR/unknown	1892	2429255	1283.96	0	7798
TE_00001787_INT#LTR/Gypsy	1244	259044	208.23	0	579
TE_00001788#DNA/DTM	1662	49994	30.08	2	77
TE_00001789_INT#LTR/Copia	141	477	3.38	0	10
TE_00001790#DNA/Helitron	7144	92018	12.88	0	149
TE_00001791_INT#LTR/Copia	5244	554868	105.81	10	273
TE_00001792#DNA/DTA	1227	22314	18.19	1	51
TE_00001793#DNA/DTM	1245	94454	75.87	17	331
TE_00001794_INT#LTR/unknown	814	15350	18.86	5	37
TE_00001795_INT#LTR/Gypsy	1601	589194	368.02	0	2587
TE_00001796_LTR#LTR/unknown	4095	3057048	746.53	21	4558
TE_00001797_INT#LTR/Copia	4623	205167	44.38	0	138
TE_00001798#DNA/DTM	1374	73545	53.53	12	204
TE_00001799_INT#LTR/Gypsy	4983	4131484	829.12	55	1900
TE_00001800#MITE/DTT	115	501	4.36	2	6
TE_00001801_INT#LTR/unknown	1759	5073635	2884.39	4	8561
TE_00001802_INT#LTR/unknown	2262	3702480	1636.82	36	6654
TE_00001803_LTR#LTR/Gypsy	1821	1419014	779.25	39	1470
TE_00001804_LTR#LTR/Gypsy	120	1187	9.89	0	27
TE_00001805#DNA/DTM	1156	13680	11.83	4	39
TE_00001806_LTR#LTR/unknown	4212	3314694	786.96	18	4574
TE_00001807#DNA/DTC	3149	16399579	5207.87	88	10533
TE_00001808#DNA/DTC	135	3778	27.99	5	46
TE_00001809_INT#LTR/Copia	135	100	0.74	0	2
TE_00001810_INT#LTR/Gypsy	1329	2773479	2086.89	0	7121
TE_00001811_INT#LTR/Gypsy	7064	3557089	503.55	16	1809
TE_00001812_LTR#LTR/Copia	138	1432	10.38	5	13
TE_00001813#DNA/DTM	702	34384	48.98	3	78
TE_00001814#DNA/DTC	1922	163621	85.13	2	330
TE_00001815#MITE/DTM	565	6908	12.23	3	18
TE_00001816_INT#LTR/Gypsy	105	13070	124.48	1	209
TE_00001817#DNA/DTT	1207	977333	809.72	0	5810
TE_00001818_LTR#LTR/Copia	142	20928	147.38	3	213
TE_00001819_INT#LTR/Gypsy	951	316898	333.23	6	445
TE_00001820_INT#LTR/unknown	236	36879	156.27	0	517
TE_00001821#DNA/DTC	3665	108471	29.60	3	195
TE_00001822_LTR#LTR/unknown	1547	28209569	18235.02	2217	56641
TE_00001823_INT#LTR/unknown	5047	332759	65.93	1	345
TE_00001824#DNA/DTT	2556	15174	5.94	0	97
TE_00001825_LTR#LTR/unknown	437	5391	12.34	0	104
TE_00001826_LTR#LTR/Copia	116	10234	88.22	31	98
TE_00001827_LTR#LTR/Gypsy	319	61372	192.39	49	442
TE_00001828#DNA/DTM	791	4281	5.41	0	23
TE_00001829#DNA/Helitron	1321	19360	14.66	4	84
TE_00001830#DNA/DTC	1283	717677	559.37	3	1939
TE_00001831#DNA/DTA	609	10942	17.97	1	35
TE_00001832_INT#LTR/unknown	851	2353155	2765.16	1	8147
TE_00001833_INT#LTR/Copia	4630	369067	79.71	7	221
TE_00001834_INT#LTR/Gypsy	2297	1515884	659.94	1	1455
TE_00001835_INT#LTR/Copia	89	1704	19.15	0	31
TE_00001836_LTR#LTR/Copia	168	24835	147.83	64	209
TE_00001837#DNA/Helitron	11737	26080566	2222.08	0	56424
TE_00001838_INT#LTR/Gypsy	1600	2330128	1456.33	129	2858
TE_00001839_LTR#LTR/Gypsy	980	29995	30.61	2	97
TE_00001840_LTR#LTR/Gypsy	556	1781281	3203.74	652	7995
TE_00001841_INT#LTR/unknown	145	1781859	12288.68	274	15181
TE_00001842_INT#LTR/Gypsy	4475	1097451	245.24	0	2984
TE_00001843#DNA/DTM	729	20022	27.47	3	84
TE_00001844_LTR#LTR/Gypsy	4148	17891348	4313.25	24	10630
TE_00001845#MITE/DTA	157	40682	259.12	170	282
TE_00001846_INT#LTR/Copia	359	95608	266.32	0	547
TE_00001847_INT#LTR/Gypsy	232	244	1.05	0	2
TE_00001848_INT#LTR/Gypsy	2577	7618054	2956.17	0	7298
TE_00001849_INT#LTR/Gypsy	835	3340765	4000.92	0	6376
TE_00001850#DNA/DTC	1360	45723	33.62	1	172
TE_00001851#DNA/DTT	1034	14954	14.46	1	140
TE_00001852#DNA/DTM	1290	32610	25.28	1	55
TE_00001853#MITE/DTM	340	800	2.35	0	10
TE_00001854_INT#LTR/unknown	230	2698673	11733.36	1	19062
TE_00001855_INT#LTR/Gypsy	2461	12255936	4980.06	0	24144
TE_00001856_INT#LTR/Gypsy	5090	8031147	1577.83	3	6541
TE_00001857_LTR#LTR/Gypsy	1034	2651076	2563.90	87	4025
TE_00001858#DNA/DTH	2157	289867	134.38	0	359
TE_00001859_LTR#LTR/unknown	4208	2164140	514.29	11	2383
TE_00001860_INT#LTR/unknown	5181	313891	60.59	5	152
TE_00001861_INT#LTR/Copia	191	52508	274.91	0	503
TE_00001862_INT#LTR/Gypsy	3206	16034495	5001.40	1	12275
TE_00001863_INT#LTR/Gypsy	5345	3339687	624.82	1	11019
TE_00001864_LTR#LTR/unknown	4124	766513	185.87	3	1333
TE_00001865_INT#LTR/Gypsy	6601	8071657	1222.79	2	7628
TE_00001866_INT#LTR/unknown	2257	5542185	2455.55	1	10862
