chrom	length	bases	mean	min	max
TE_00002382#DNA/DTM	1542	121698	78.92	3	179
TE_00002383_LTR#LTR/Gypsy	1139	4793861	4208.83	31	9890
TE_00002385_LTR#LTR/Copia	1665	8870059	5327.36	0	14029
TE_00002386_INT#LTR/Gypsy	2191	431199	196.80	0	616
TE_00002387_INT#LTR/Copia	4643	950520	204.72	8	733
TE_00002388_LTR#LTR/Gypsy	2491	15085248	6055.90	16	16153
TE_00002389#DNA/DTH	2978	63846	21.44	0	207
TE_00002390#DNA/DTT	1569	21317	13.59	1	98
TE_00002391#DNA/DTC	1223	244486	199.91	2	753
TE_00002392_INT#LTR/Copia	511	3264251	6387.97	0	8362
TE_00002393#DNA/DTH	2261	305248	135.01	8	251
TE_00002395_INT#LTR/Gypsy	782	6096734	7796.34	0	18487
TE_00002398#MITE/DTT	192	1591	8.29	0	32
TE_00002399#DNA/DTM	1047	54277	51.84	9	306
TE_00002400#DNA/DTA	1161	10668	9.19	1	25
TE_00002401#DNA/DTT	1132	8007	7.07	0	162
TE_00002402_LTR#LTR/Gypsy	277	3357	12.12	7	19
TE_00002403#MITE/DTT	108	2607	24.14	6	43
TE_00002405#DNA/DTC	1454	1272579	875.23	2	5493
TE_00002406#DNA/Helitron	7446	749528	100.66	0	2152
TE_00002407#MITE/DTT	573	11891	20.75	0	250
TE_00002408#MITE/DTT	158	3566	22.57	1	45
TE_00002409#DNA/DTH	1129	11586	10.26	0	51
TE_00002410_INT#LTR/Copia	3479	72146	20.74	2	59
TE_00002411#MITE/DTT	147	21699	147.61	45	300
TE_00002412#DNA/DTC	3562	468396	131.50	0	589
TE_00002415#DNA/DTC	3590	2807981	782.17	6	3233
TE_00002416#MITE/DTM	526	4564	8.68	0	48
TE_00002417#MITE/DTT	95	8801	92.64	1	192
TE_00002421_LTR#LTR/Copia	177	1902	10.75	3	17
TE_00002422#DNA/DTM	3733	36020	9.65	1	45
TE_00002423#MITE/DTM	415	56744	136.73	2	359
TE_00002424#MITE/DTM	83	11795	142.11	5	174
TE_00002426#MITE/DTH	127	9028	71.09	25	88
TE_00002429#DNA/DTT	2025	170539	84.22	0	578
TE_00002430#DNA/DTH	1658	231036	139.35	4	592
TE_00002431#DNA/Helitron	2456	218784	89.08	1	1697
TE_00002432#DNA/Helitron	6759	783176	115.87	1	1869
TE_00002433#DNA/DTH	1446	60353	41.74	14	117
TE_00002435_LTR#LTR/Gypsy	926	807971	872.54	1	2094
TE_00002436_LTR#LTR/Gypsy	1141	4324279	3789.90	344	9451
TE_00002437#DNA/DTA	1486	20404	13.73	2	51
TE_00002438#MITE/DTT	129	1939	15.03	0	44
TE_00002439_INT#LTR/Copia	678	583010	859.90	22	1888
TE_00002441_INT#LTR/Gypsy	2733	4119967	1507.49	0	4125
TE_00002442#MITE/DTT	260	6233	23.97	0	150
TE_00002443#DNA/DTM	502	27607	54.99	1	362
TE_00002444_INT#LTR/Gypsy	1937	2629880	1357.71	0	11343
TE_00002445_INT#LTR/Gypsy	596	327284	549.13	2	1289
TE_00002446_INT#LTR/Gypsy	5537	1278387	230.88	24	1048
TE_00002447_INT#LTR/Gypsy	2328	4254556	1827.56	2	5412
TE_00002449#MITE/DTT	363	476402	1312.40	1	4462
TE_00002450_LTR#LTR/Copia	205	5384	26.26	4	45
TE_00002451#DNA/DTC	4746	32029317	6748.70	67	26565
TE_00002454_INT#LTR/Gypsy	2575	11477059	4457.11	0	62526
TE_00002455_LTR#LTR/Copia	237	6582	27.77	6	67
TE_00002456#DNA/Helitron	203	588	2.90	0	16
TE_00002457#DNA/DTA	2316	149447	64.53	7	136
TE_00002458_LTR#LTR/Gypsy	999	979616	980.60	56	2133
TE_00002459_LTR#LTR/Copia	256	5340	20.86	4	34
TE_00002460#DNA/DTC	4553	5895521	1294.87	20	3364
TE_00002461_LTR#LTR/Gypsy	1148	1681583	1464.79	251	4278
TE_00002462_LTR#LTR/Copia	210	2728	12.99	7	20
TE_00002463#DNA/DTM	863	39239	45.47	3	178
TE_00002464#DNA/DTM	1688	114078	67.58	1	569
TE_00002465#DNA/Helitron	1807	27902	15.44	2	84
TE_00002466_INT#LTR/Copia	4435	9738923	2195.92	3	3167
TE_00002467#DNA/DTH	2228	443490	199.05	5	569
TE_00002468#DNA/DTC	1270	2015192	1586.77	0	20308
TE_00002469_LTR#LTR/Gypsy	259	5593	21.59	1	98
TE_00002470#DNA/DTA	702	122779	174.90	73	363
TE_00002471_LTR#LTR/Gypsy	3946	5835273	1478.78	7	12674
TE_00002472_LTR#LTR/Copia	118	133105	1128.01	347	1305
TE_00002473#DNA/DTC	3413	1031055	302.10	0	1097
TE_00002474#DNA/DTT	533	2872	5.39	0	11
TE_00002475#MITE/DTM	304	12903	42.44	1	105
TE_00002476_LTR#LTR/Gypsy	359	6757	18.82	2	36
TE_00002477_INT#LTR/Copia	2363	4073734	1723.97	60	7533
TE_00002478_LTR#LTR/Copia	2446	81986708	33518.69	86	68258
TE_00002479#MITE/DTA	518	8186	15.80	0	29
TE_00002480#DNA/Helitron	377	33897	89.91	0	168
TE_00002481#MITE/DTT	147	721	4.90	0	10
TE_00002482_LTR#LTR/Copia	231	2158	9.34	6	17
TE_00002483_INT#LTR/Gypsy	155	276544	1784.15	222	2393
TE_00002484_INT#LTR/Gypsy	4865	88246	18.14	2	298
TE_00002486#MITE/DTA	191	13244	69.34	35	83
TE_00002487#MITE/DTT	244	5978	24.50	3	79
TE_00002488#MITE/DTT	222	30356	136.74	14	312
TE_00002489#DNA/DTT	1880	57294	30.48	0	364
TE_00002490#MITE/DTA	378	89470	236.69	4	754
TE_00002491_INT#LTR/Gypsy	3500	6153787	1758.22	2	7733
TE_00002493#MITE/DTT	246	1481	6.02	0	22
TE_00002494_LTR#LTR/Gypsy	126	712	5.65	1	7
TE_00002495#DNA/DTC	1624	46177	28.43	2	59
TE_00002496_INT#LTR/Gypsy	804	1670611	2077.87	0	23598
TE_00002497_INT#LTR/Gypsy	4503	4351944	966.45	0	4802
TE_00002499#DNA/DTM	1138	7073	6.22	0	32
TE_00002500_INT#LTR/Copia	4919	4513762	917.62	0	6610
TE_00002501_INT#LTR/Copia	4308	310250	72.02	8	299
TE_00002502_LTR#LTR/Copia	379	95494	251.96	87	448
TE_00002503#DNA/DTT	824	30083	36.51	0	314
TE_00002504_LTR#LTR/Gypsy	4030	6336867	1572.42	23	8944
TE_00002505_INT#LTR/Gypsy	202	1041346	5155.18	0	13016
TE_00002506_INT#LTR/Copia	690	637116	923.36	0	4491
TE_00002507#DNA/DTM	1717	58901	34.30	0	222
TE_00002508_INT#LTR/Gypsy	2712	5932284	2187.42	1	12267
TE_00002510#DNA/DTM	967	48831	50.50	1	136
TE_00002511#DNA/DTT	1276	63651	49.88	0	543
TE_00002513#DNA/DTM	1572	67148	42.72	3	125
TE_00002514#MITE/DTH	453	27280	60.22	0	250
TE_00002515_INT#LTR/Gypsy	4876	3278831	672.44	8	1958
TE_00002516#DNA/DTM	4629	2138245	461.92	0	795
TE_00002517#DNA/DTC	2264	13482	5.95	0	167
TE_00002518#DNA/DTM	1174	10760	9.17	2	31
TE_00002519#DNA/Helitron	3625	210502	58.07	0	360
TE_00002520#DNA/DTC	4126	3959872	959.74	0	3446
TE_00002521_INT#LTR/Gypsy	1264	1516381	1199.67	0	4473
TE_00002522#DNA/DTT	1466	1038706	708.53	1	2598
TE_00002523_INT#LTR/Gypsy	198	2939	14.84	0	28
TE_00002525#DNA/DTC	3887	71582	18.42	0	122
TE_00002527#MITE/DTA	538	12831	23.85	1	43
TE_00002528#DNA/DTA	831	23517	28.30	15	47
TE_00002529_INT#LTR/Gypsy	3336	9930463	2976.76	51	11202
TE_00002530#DNA/DTC	362	14275	39.43	0	73
TE_00002531_LTR#LTR/Copia	242	7553	31.21	7	53
TE_00002532#DNA/DTH	769	11658	15.16	3	138
TE_00002537#DNA/Helitron	2815	28728	10.21	0	132
TE_00002538_LTR#LTR/Copia	3634	108581662	29879.38	91	49771
TE_00002540#DNA/DTM	1364	46639	34.19	9	125
TE_00002541#DNA/Helitron	2819	52368	18.58	0	105
TE_00002542_INT#LTR/Copia	2856	5975133	2092.13	1	5760
TE_00002543#DNA/DTT	822	570656	694.23	0	3954
TE_00002544#DNA/DTH	106	1032	9.74	0	26
TE_00002545#MITE/DTA	157	4478	28.52	14	38
TE_00002546_INT#LTR/Gypsy	1828	1304518	713.63	0	2870
TE_00002548#DNA/DTT	3509	186675	53.20	3	672
TE_00002549_INT#LTR/Gypsy	4858	61363	12.63	2	50
TE_00002550#DNA/DTC	1282	350384	273.31	0	1677
TE_00002551#MITE/DTH	123	1156	9.40	4	14
TE_00002552_INT#LTR/Gypsy	686	828611	1207.89	21	2139
TE_00002554_INT#LTR/Gypsy	356	258783	726.92	0	1817
TE_00002555_INT#LTR/Copia	4023	217358	54.03	0	243
TE_00002556#DNA/DTH	2422	1279750	528.39	41	1312
TE_00002557_INT#LTR/Copia	4482	298088	66.51	0	256
TE_00002558#DNA/DTM	264	22162	83.95	1	319
TE_00002559#MITE/DTT	516	6231	12.08	0	40
TE_00002560_INT#LTR/Gypsy	5899	2959674	501.72	4	2131
TE_00002561#DNA/DTT	4122	116792	28.33	1	241
TE_00002562_INT#LTR/Copia	228	1282	5.62	0	21
TE_00002563_INT#LTR/Gypsy	617	371377	601.91	0	1301
TE_00002564#DNA/Helitron	5135	117296	22.84	0	364
TE_00002565#DNA/DTC	3469	1717650	495.14	9	1653
TE_00002566#MITE/DTT	523	6121	11.70	1	34
TE_00002567#DNA/Helitron	511	5035	9.85	2	88
TE_00002568#DNA/DTH	2799	81862	29.25	0	175
TE_00002569_INT#LTR/Gypsy	5570	12261207	2201.29	0	5661
TE_00002570#DNA/Helitron	3620	34327	9.48	0	58
TE_00002572#MITE/DTT	235	30182	128.43	22	328
TE_00002573_INT#LTR/Gypsy	157	45861	292.11	0	967
TE_00002575#DNA/DTA	844	5977	7.08	1	20
TE_00002576_INT#LTR/Gypsy	9775	2941293	300.90	0	756
TE_00002577_INT#LTR/Gypsy	1910	139549	73.06	0	323
TE_00002578#MITE/DTM	280	9675	34.55	17	50
TE_00002579#DNA/DTA	1948	252893	129.82	0	874
TE_00002580_INT#LTR/Copia	3470	4841353	1395.20	0	4989
TE_00002581_INT#LTR/Gypsy	105	6704	63.85	0	108
TE_00002582#DNA/DTC	1355	337799	249.30	5	933
TE_00002583#DNA/DTT	2808	1007248	358.71	0	1773
TE_00002584#MITE/DTT	402	112141	278.96	20	969
TE_00002585_LTR#LTR/Gypsy	292	11560	39.59	11	119
TE_00002586#DNA/DTT	1248	76374	61.20	0	491
TE_00002587#DNA/DTT	1513	123798	81.82	0	253
TE_00002588#DNA/DTC	145	1757	12.12	2	17
TE_00002590_INT#LTR/Gypsy	558	641863	1150.29	0	3231
TE_00002591#MITE/DTH	365	26488	72.57	4	255
TE_00002592_LTR#LTR/Gypsy	3765	39802313	10571.66	14	32675
TE_00002593#DNA/DTC	3481	767276	220.42	1	509
TE_00002594_INT#LTR/Copia	4294	63047	14.68	1	61
TE_00002596#MITE/DTT	362	4776	13.19	0	41
TE_00002597#DNA/DTM	1296	104218	80.42	0	159
TE_00002598_INT#LTR/Gypsy	5938	7354509	1238.55	0	4760
TE_00002599#DNA/DTC	3897	4691512	1203.88	1	3355
TE_00002600_INT#LTR/Gypsy	2084	2037212	977.55	4	3598
TE_00002601#DNA/DTH	1817	333677	183.64	7	488
TE_00002602#DNA/Helitron	1374	71422	51.98	1	2297
TE_00002603#DNA/DTM	4049	47661	11.77	0	130
TE_00002604#MITE/DTA	534	359283	672.81	392	981
TE_00002605#DNA/DTA	864	27882	32.27	3	131
TE_00002606#DNA/DTH	2749	472716	171.96	1	860
TE_00002607#DNA/DTT	1319	12986	9.85	0	358
TE_00002608#DNA/DTT	2872	82911	28.87	0	485
TE_00002609#MITE/DTT	96	20013	208.47	4	323
TE_00002610#DNA/DTH	1489	8001	5.37	0	24
TE_00002612#MITE/DTA	190	14302	75.27	6	122
TE_00002615#MITE/DTH	265	126149	476.03	0	659
TE_00002616#DNA/DTM	965	51926	53.81	2	218
TE_00002618#MITE/DTT	305	10099	33.11	0	71
TE_00002623#MITE/DTH	138	7850	56.88	33	73
TE_00002624_LTR#LTR/Gypsy	442	11342	25.66	4	55
TE_00002625#DNA/DTM	1222	21878	17.90	0	288
TE_00002627#DNA/DTC	3869	63149	16.32	2	98
TE_00002628#DNA/DTC	1614	83132	51.51	6	110
TE_00002629#DNA/DTC	3393	1246084	367.25	7	1391
TE_00002630#DNA/Helitron	1623	516246	318.08	0	2323
TE_00002631#DNA/DTM	1495	40114	26.83	0	84
TE_00002632#DNA/DTH	1078	14076	13.06	1	62
TE_00002633#DNA/DTT	835	5290	6.34	0	44
TE_00002634_INT#LTR/Copia	1068	661694	619.56	0	1505
TE_00002635_INT#LTR/Copia	2313	1001929	433.17	0	2279
TE_00002636_INT#LTR/Copia	4644	446162	96.07	33	404
TE_00002637#MITE/DTA	152	768	5.05	1	9
TE_00002638#DNA/DTM	3334	296737	89.00	2	292
TE_00002639_LTR#LTR/Gypsy	488	12942018	26520.53	2203	100131
TE_00002641#DNA/DTT	1230	9047	7.36	0	33
TE_00002642#DNA/DTH	1183	98938	83.63	2	283
TE_00002643_INT#LTR/Gypsy	104	3467	33.34	0	70
TE_00002644_LTR#LTR/Copia	1691	42932960	25389.10	2720	58671
TE_00002645#DNA/DTT	2441	252090	103.27	0	597
TE_00002648#DNA/DTT	702	2769	3.94	1	10
TE_00002651#DNA/DTT	416	231137	555.62	2	1299
TE_00002652_INT#LTR/Gypsy	124	18207	146.83	2	259
TE_00002653#DNA/DTC	2968	26392557	8892.37	2	13308
TE_00002655#MITE/DTT	106	3727	35.16	4	76
TE_00002656#MITE/DTA	466	74046	158.90	6	234
TE_00002657_INT#LTR/Gypsy	145	128651	887.25	0	1511
TE_00002658_INT#LTR/Gypsy	4704	83100	17.67	2	88
TE_00002659_LTR#LTR/Gypsy	260	11557	44.45	11	66
TE_00002660#DNA/DTC	3018	170388	56.46	2	165
TE_00002661#DNA/Helitron	286	1039	3.63	1	11
TE_00002662_INT#LTR/Copia	1144	7484667	6542.54	30	10177
TE_00002663#MITE/DTH	108	2328	21.56	7	36
TE_00002664_INT#LTR/Gypsy	4720	58419	12.38	0	1372
TE_00002665_LTR#LTR/Copia	223	5505	24.69	4	70
TE_00002666_INT#LTR/Gypsy	1385	1269719	916.76	0	5640
TE_00002667#MITE/DTT	210	5017	23.89	3	43
TE_00002668#DNA/DTA	810	10695	13.20	1	55
TE_00002669#DNA/DTA	1227	8324	6.78	1	38
TE_00002670#DNA/Helitron	1878	507810	270.40	0	3149
TE_00002671#DNA/Helitron	218	11942	54.78	0	186
TE_00002672#DNA/DTM	1617	626026	387.15	4	2739
TE_00002674_INT#LTR/Gypsy	2289	3167029	1383.59	0	6892
TE_00002675_INT#LTR/Copia	4544	39081	8.60	1	70
TE_00002676#DNA/DTM	1011	33574	33.21	0	102
TE_00002677_INT#LTR/Gypsy	2260	61313	27.13	0	104
TE_00002678#MITE/DTT	356	9596	26.96	0	108
TE_00002680#MITE/DTT	316	10083	31.91	0	66
TE_00002683#DNA/DTM	756	29763	39.37	2	492
TE_00002684#DNA/DTH	1092	14228	13.03	0	130
TE_00002685#MITE/DTA	146	4903	33.58	11	51
TE_00002686_INT#LTR/Gypsy	1315	6242449	4747.11	0	26375
TE_00002687_INT#LTR/Copia	2309	371594	160.93	0	2398
TE_00002688#DNA/Helitron	13818	1216814	88.06	0	1160
TE_00002689#DNA/DTC	2269	1271541	560.40	0	2123
TE_00002690#DNA/DTH	1380	95456	69.17	1	549
TE_00002691_INT#LTR/Copia	2041	9219837	4517.31	0	6952
TE_00002692#DNA/DTC	4877	413616	84.81	2	707
TE_00002693_INT#LTR/Gypsy	365	32663	89.49	0	498
TE_00002694#DNA/DTA	1216	54042	44.44	4	115
TE_00002695#DNA/DTT	1368	35512	25.96	1	325
TE_00002696#DNA/DTC	981	183064	186.61	14	718
TE_00002698_INT#LTR/Gypsy	5057	993804	196.52	2	583
TE_00002699#DNA/DTC	110	9878	89.80	0	222
TE_00002701#DNA/DTC	85	41	0.48	0	1
TE_00002703_LTR#LTR/Copia	137	21569	157.44	1	249
TE_00002704_INT#LTR/Copia	2614	3350860	1281.89	0	4697
TE_00002705#DNA/DTA	798	14299	17.92	3	39
TE_00002706_INT#LTR/Gypsy	1347	6279340	4661.72	101	10232
TE_00002707_INT#LTR/Gypsy	1595	10442161	6546.81	0	13074
TE_00002709#MITE/DTT	197	2598	13.19	0	52
TE_00002712#MITE/DTA	336	2392	7.12	1	13
TE_00002713_INT#LTR/Gypsy	3156	1426500	452.00	1	888
TE_00002714#DNA/DTH	1553	3900	2.51	0	10
TE_00002715_LTR#LTR/Gypsy	998	44921	45.01	12	91
TE_00002716#DNA/DTM	855	273160	319.49	1	995
TE_00002718#MITE/DTT	324	307130	947.93	16	1823
TE_00002721_INT#LTR/Gypsy	1217	2278160	1871.95	97	4741
TE_00002723#DNA/DTC	1018	36174	35.53	6	294
TE_00002725_INT#LTR/Copia	5125	1083960	211.50	6	418
TE_00002726#DNA/DTT	2364	37633	15.92	0	109
TE_00002727#DNA/Helitron	2029	420278	207.14	2	479
TE_00002728#DNA/DTT	703	13017	18.52	2	87
TE_00002729#DNA/DTM	1261	29466	23.37	1	65
TE_00002731_INT#LTR/Copia	3718	2400005	645.51	2	2469
TE_00002732_INT#LTR/Gypsy	3041	2547961	837.87	20	3958
TE_00002733_LTR#LTR/Gypsy	1036	675826	652.34	43	2408
TE_00002734#DNA/Helitron	3605	61217	16.98	3	73
TE_00002735#DNA/DTM	3539	137673	38.90	2	93
TE_00002736_INT#LTR/Copia	936	1560782	1667.50	0	3282
TE_00002737_INT#LTR/Gypsy	4958	1169218	235.82	4	687
TE_00002738_LTR#LTR/Gypsy	328	1703	5.19	2	12
TE_00002739_INT#LTR/Gypsy	837	135078	161.38	5	444
TE_00002740_LTR#LTR/Gypsy	1001	8093384	8085.30	56	20190
TE_00002741_LTR#LTR/Gypsy	2609	16285021	6241.86	22	18572
TE_00002742_INT#LTR/Gypsy	5214	103819	19.91	0	75
TE_00002744#DNA/DTC	3348	306542	91.56	7	275
TE_00002746_LTR#LTR/Gypsy	1062	1073743	1011.06	33	3691
TE_00002747_INT#LTR/Gypsy	1031	1759503	1706.60	44	3885
TE_00002748#MITE/DTT	233	2394	10.27	0	64
TE_00002751#DNA/DTT	2721	32600	11.98	0	116
TE_00002752#DNA/DTT	4316	178093	41.26	3	231
TE_00002753#MITE/DTT	381	7724	20.27	2	121
TE_00002754#DNA/DTA	3400	201442	59.25	2	181
TE_00002755#DNA/DTT	1207	59100	48.96	0	309
TE_00002756_INT#LTR/Gypsy	1885	2495429	1323.84	0	3526
TE_00002757#DNA/DTC	340	68113	200.33	1	451
TE_00002758#DNA/DTT	2159	23257	10.77	0	57
TE_00002759#DNA/DTC	3805	5893963	1549.00	0	3975
TE_00002760_INT#LTR/Copia	4510	102285	22.68	1	87
TE_00002761#DNA/DTT	1022	17687	17.31	0	608
TE_00002762_INT#LTR/Gypsy	245	85085	347.29	0	1259
TE_00002763#DNA/DTM	930	45339	48.75	14	96
TE_00002765#DNA/DTH	2211	249302	112.76	3	348
TE_00002766_LTR#LTR/Gypsy	875	80208	91.67	7	291
TE_00002767_INT#LTR/Copia	4689	4474936	954.35	0	4866
TE_00002769_INT#LTR/Gypsy	139	81296	584.86	0	1004
TE_00002770_LTR#LTR/Copia	128	88734	693.23	280	796
TE_00002771#DNA/DTH	1960	257188	131.22	3	416
TE_00002772_INT#LTR/Gypsy	366	564510	1542.38	3	2937
TE_00002773_INT#LTR/Gypsy	374	47596	127.26	0	483
TE_00002774_INT#LTR/Gypsy	5386	5250823	974.90	42	3508
TE_00002775_LTR#LTR/Copia	506	18173	35.92	16	94
TE_00002777#MITE/DTT	467	7198	15.41	0	87
TE_00002778_LTR#LTR/Copia	162	21558	133.07	18	165
TE_00002779#DNA/DTH	1719	286897	166.90	1	513
TE_00002780_LTR#LTR/Gypsy	319	57213	179.35	32	311
TE_00002782#DNA/DTC	1108	35779	32.29	1	114
TE_00002783_INT#LTR/Gypsy	91	2068	22.73	0	40
TE_00002784_LTR#LTR/Copia	559	178148	318.69	73	422
TE_00002785#DNA/DTT	2777	13213	4.76	0	37
TE_00002786_INT#LTR/Gypsy	4174	17344779	4155.43	2	21368
TE_00002787#MITE/DTT	303	173796	573.58	197	768
TE_00002788_INT#LTR/Gypsy	7670	7959803	1037.78	25	5837
TE_00002789_LTR#LTR/Gypsy	372	3260	8.76	4	19
TE_00002790_INT#LTR/Copia	4670	171970	36.82	9	1014
TE_00002791#DNA/Helitron	2208	78770	35.67	3	488
TE_00002792_LTR#LTR/Copia	153	4887950	31947.39	217	62580
TE_00002793#DNA/DTH	1655	5618	3.39	0	17
TE_00002795_LTR#LTR/Gypsy	3056	21234759	6948.55	175	20438
TE_00002796_INT#LTR/Gypsy	4602	139694	30.36	2	2285
TE_00002797_INT#LTR/Gypsy	927	767826	828.29	5	2170
TE_00002798#MITE/DTA	167	15614	93.50	54	153
TE_00002799#MITE/DTM	103	3236	31.42	5	46
TE_00002800_INT#LTR/Gypsy	1238	1747025	1411.17	0	2927
TE_00002801#DNA/DTT	2370	17332240	7313.18	5	19350
TE_00002802_INT#LTR/Gypsy	3987	4730946	1186.59	6	4781
TE_00002803_LTR#LTR/Gypsy	4169	3400730	815.72	5	4592
TE_00002804_LTR#LTR/Gypsy	122	11367	93.17	10	145
TE_00002805#DNA/DTC	3456	1701024	492.19	0	3230
TE_00002807#DNA/DTC	721	17404	24.14	0	164
TE_00002808_INT#LTR/Gypsy	1992	2462342	1236.12	37	3509
TE_00002809_INT#LTR/Gypsy	1081	1562788	1445.69	1	4312
TE_00002810#DNA/Helitron	10982	423932	38.60	0	1695
TE_00002811_INT#LTR/Copia	6918	8854290	1279.89	2	4898
TE_00002812#MITE/DTA	157	7002	44.60	22	85
TE_00002813_INT#LTR/Gypsy	4627	1996904	431.58	6	2205
TE_00002814_LTR#LTR/Copia	1029	829273	805.90	11	1908
TE_00002815_INT#LTR/Gypsy	10233	16719337	1633.86	0	5716
TE_00002816#MITE/DTA	161	472	2.93	0	13
TE_00002817#DNA/Helitron	5712	146530	25.65	0	1235
TE_00002818#DNA/DTM	2173	22765	10.48	1	25
TE_00002820#DNA/DTM	4281	19065	4.45	0	124
TE_00002821_INT#LTR/Gypsy	669	1729146	2584.67	0	6336
TE_00002822_INT#LTR/Copia	6101	6477523	1061.71	1	5647
TE_00002823_INT#LTR/Gypsy	3040	3646192	1199.41	29	1612
TE_00002824_INT#LTR/Gypsy	1408	14853129	10549.10	11	42149
TE_00002825#DNA/DTH	1717	58342	33.98	1	160
TE_00002826#DNA/DTC	1743	43865	25.17	1	124
TE_00002829_INT#LTR/Copia	4847	94105	19.42	0	76
TE_00002831#MITE/DTT	316	7289	23.07	2	76
TE_00002832#DNA/DTC	1950	33588	17.22	2	185
TE_00002834_LTR#LTR/Copia	137	5931	43.29	13	77
TE_00002835_INT#LTR/Gypsy	147	68511	466.06	87	573
TE_00002837#DNA/DTM	3415	32693	9.57	0	45
TE_00002838_INT#LTR/Copia	4041	106503	26.36	0	118
TE_00002839_LTR#LTR/Gypsy	353	4429	12.55	3	21
TE_00002840_LTR#LTR/Gypsy	323	12202	37.78	22	67
TE_00002843#DNA/DTA	1024	22650	22.12	4	107
TE_00002844#MITE/DTM	524	55236	105.41	3	305
TE_00002845_INT#LTR/Copia	340	197190	579.97	3	2053
TE_00002846#DNA/DTM	2499	251703	100.72	3	727
TE_00002848_LTR#LTR/Gypsy	95	610	6.42	1	10
TE_00002849_INT#LTR/Gypsy	712	46105	64.75	0	354
TE_00002850_INT#LTR/Gypsy	2213	4618223	2086.86	0	39741
TE_00002851_INT#LTR/Copia	4751	215522	45.36	1	111
TE_00002852_INT#LTR/Gypsy	747	3889351	5206.63	0	39668
TE_00002853#DNA/DTM	1359	60266	44.35	2	187
TE_00002854_LTR#LTR/Gypsy	332	3064	9.23	1	20
TE_00002855#DNA/DTT	681	24159	35.48	3	186
TE_00002856_LTR#LTR/Gypsy	3592	12822427	3569.72	12	14219
TE_00002857_INT#LTR/Copia	879	222510	253.14	0	571
TE_00002858#DNA/DTT	2957	6026410	2038.01	2	4580
TE_00002859#DNA/DTT	2248	39917	17.76	0	155
TE_00002860#DNA/DTH	985	10622	10.78	0	111
TE_00002861#DNA/DTT	693	9581	13.83	2	112
TE_00002863_LTR#LTR/Copia	399	865569	2169.35	0	3019
TE_00002864_INT#LTR/Copia	1421	1598184	1124.69	28	4922
TE_00002865_LTR#LTR/Gypsy	485	7915311	16320.23	2	29002
TE_00002866#MITE/DTT	308	1334	4.33	1	7
TE_00002867_LTR#LTR/Gypsy	553	46337	83.79	19	143
TE_00002868_LTR#LTR/Copia	2628	1764240	671.32	92	1582
TE_00002869_INT#LTR/Gypsy	7596	10100278	1329.68	7	6270
TE_00002871_LTR#LTR/Gypsy	964	506281	525.19	36	1888
TE_00002872#DNA/DTC	3607	281303	77.99	3	1345
TE_00002873#DNA/DTA	960	7175	7.47	0	17
TE_00002875#DNA/DTC	427	4916	11.51	0	33
TE_00002876_INT#LTR/Gypsy	7735	7823659	1011.46	2	6344
TE_00002877#DNA/DTC	308	3773	12.25	3	19
TE_00002879_INT#LTR/Gypsy	2464	1777021	721.19	0	3203
TE_00002880#DNA/DTC	1864	851875	457.01	1	1613
TE_00002881#MITE/DTM	421	68688	163.15	19	597
TE_00002882_INT#LTR/Gypsy	5007	111546	22.28	8	65
TE_00002883#DNA/DTH	915	34253	37.43	2	208
TE_00002884#DNA/DTC	939	41781	44.50	3	151
TE_00002885_INT#LTR/Gypsy	120	102154	851.28	0	1906
TE_00002886#MITE/DTT	241	1233	5.12	1	9
TE_00002887_LTR#LTR/Gypsy	3239	2330148	719.40	26	2407
TE_00002888_INT#LTR/Gypsy	1288	6526275	5066.98	83	14566
TE_00002889_INT#LTR/Gypsy	392	72308	184.46	0	400
TE_00002890_INT#LTR/Gypsy	3798	4524108	1191.18	10	2740
TE_00002891_INT#LTR/Gypsy	6976	3650313	523.27	0	3188
TE_00002892#MITE/DTM	423	48967	115.76	11	292
TE_00002893#MITE/DTT	421	3932	9.34	0	42
TE_00002894_INT#LTR/Copia	4402	141660	32.18	3	70
TE_00002895_INT#LTR/Gypsy	684	380913	556.89	65	932
TE_00002896#DNA/DTT	3613	82593	22.86	0	215
TE_00002897#DNA/DTC	93	850	9.14	0	16
TE_00002898#MITE/DTT	161	16759	104.09	1	311
TE_00002899_INT#LTR/Copia	1296	425444	328.27	1	1120
TE_00002904#MITE/DTH	296	14700	49.66	3	117
TE_00002905#DNA/DTA	2488	870015	349.68	4	1057
TE_00002907#DNA/DTT	4153	246291	59.30	0	550
TE_00002908_LTR#LTR/Gypsy	943	710606	753.56	31	2535
TE_00002909#MITE/DTA	143	4723	33.03	3	89
TE_00002910_INT#LTR/Gypsy	196	12666	64.62	0	108
TE_00002911#DNA/DTC	2748	263061	95.73	1	555
TE_00002912#DNA/DTM	872	7992	9.17	2	21
TE_00002913_LTR#LTR/Gypsy	450	5607	12.46	3	22
TE_00002914_INT#LTR/Gypsy	199	97839	491.65	0	659
TE_00002915#DNA/DTT	1197	371303	310.19	0	1563
TE_00002916_LTR#LTR/Copia	128	9634	75.27	27	91
TE_00002918#DNA/DTT	2054	34843	16.96	0	338
TE_00002919_INT#LTR/Gypsy	248	8462	34.12	0	59
TE_00002920#DNA/DTT	563	1763	3.13	0	24
TE_00002922#DNA/DTH	1762	129486	73.49	2	411
